question_id,model_alias,model_endpoint,score_condition,displayed_confidence,parsed_action,verify,repeat_index,q1,stage1_correct,prompt_hash,request_key,estimated_cost_usd,input_tokens,output_tokens
abc353_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,29240f4314bb089342ffa006303b41b3498b8346ae39a7f98319fc72acb645d5,verification:c9ee8f8fd104dbfd4d8de7fe45900b4295c6db1315c52ae5935fb03a00f5b088,0.00352,800,16
abc353_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.99,1,8ea063b7574f158d4db29267275fbef807fe6d565ff6122bf00f5682b297b2be,verification:2d4de62b00914b0413fbaf44e46b1fa1053a093bc5dfaa5a4de3dd890c6ac59e,0.00348,800,14
abc353_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,0,0.99,1,8d4c8a76877882970fcc9646abb541f4c789be3b6e4501e4a63b37a5f5491905,verification:c1334324d749b2a9a7fa6c4c93263fc9fbf51883d9c3212ac5d3d256eabff1f2,0.00348,800,14
abc353_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,1,609c572aff2aecc42294d2ec7adb3b2689b35ded7de34df29f9a06cae971fa9d,verification:be655d4959a5eb7cd029fcf4a1f6412f7e79b1e6c1b88ec6b8004b585b06eedf,0.00352,800,16
abc353_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,53242a59afbf2c3f99bb1e6ff6ffc56d911eb13f2f04e37e2d39b9713fe02b09,verification:17d000a9ec194dc3acde6dcbd7d9101f4590474dd19c38bf98f7ba13c3c55404,0.00352,800,16
abc353_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,29240f4314bb089342ffa006303b41b3498b8346ae39a7f98319fc72acb645d5,verification:c452f933249c825c465efa08625c4b3c8534d2736429bb7d335919af54b44f73,0.00352,800,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.998,1,5f34c5af7a719f077df080ee524cdb3cfa4e338bbcbf06a8ff0b816995b747e8,verification:513d4be3ed75a9d90c6870363a65ec60aaffe64506165697fce697ad4a36b06e,0.004104,946,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.998,USE_UNVERIFIED,0,0,0.998,1,025143681a03b641d325fd12f4124aecf93c6459b9a343b2359ecaa6cfb857da,verification:3b9027a14dc887df573fb6190697e25a91b001c67fbd9b3f656871f0de44d11f,0.004192,968,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,0,0.998,1,bb34d06d5c8f5d89ad09e22882dbe2847a923bde4b47a72241b71f6f9faa6e79,verification:8008b20f8f1c52fd6b7e7e1f2823c12a306e7ccb09b17392b2754c4599f295e3,0.004192,968,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.998,1,6fdf9ed75b7b91c674e58e1bf706cf408a734f65c68cffedb776c8977407b82a,verification:58b9ed4474c40b0bdd35badf018ffe7babbd54f1ae4e76c88ea09f07f051fedb,0.004192,968,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.998,1,78852d663de343873c194b61528c72a3fb095c9ac11202d9c5a4e3955d805dca,verification:13f08f510f3188c6de545047426dfe6a5fe333cc1b5c0d2f49e492c2f3fbfd53,0.004192,968,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.998,1,6f51a2795a56a13752edc8b31a0953daba9cd57f0d2cc5b61e98cdf973d9fe7b,verification:85db5a513837dd93982be7738863448d7caa85a9e406d4ee23baee9d1633e459,0.004192,968,16
abc357_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.998,1,97b91c99762edbbe0898f1580b404a3c4f1d0928a406602f9d931b78cc1a6016,verification:9f0249c1fbd0b6a31648b339931af904896277f05384221b4c572a84ad4d1ca6,0.004192,968,16
abc354_d,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,183bd2c4ba7a245d0c65a8cc72ad502353b228a00d06f2e77f1bdd938ca8b12d,verification:703b8bc2fcee404c84588be11b65164343892d5cdb5ef49e02d7d5e5123a63bc,0.003808,872,16
abc354_d,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,82461a267f4c74cbce8368493033a2329e5b62511eae773ea20c4c17d317cdb8,verification:d9245a0542f8e33150ab3897e5007700f4f8f05a787624fd93820564bd90fe6a,0.003896,894,16
abc354_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.99,1,7f91da87e4f6e574b4b9a7bf016d64422b2a32d6cf41f4430d9ea632d89e35b9,verification:9057bae7c51f37314888bbff243ebf9cd0fb137faa9412a10837ca78f14e155e,0.003856,894,14
abc354_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,0,0.99,1,fb7f2efb59698b44791c8170ee4435ce70fccc35560935a0822a15f0c00f3d74,verification:d8ad357172d5f3736971df035a2d792849a4614e123a1ffc3e886f1d03c5160e,0.003856,894,14
abc354_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,VERIFY_FIRST,1,0,0.99,1,07883e4dea70fa737a5348aed8b6bb7086b78d6c703d00e5214f9a12168a17cf,verification:38f24bb4b3797d32b5d50f3565452518135f0413c0115c45e0387b37629df735,0.003856,894,14
abc354_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,103f55e22236ade8a0014fcd56877c263cd1e6269fc579f3c79adedad97385bb,verification:8ee9a8aecb23e4dbdba0692a3c39ce2702ce0d89051e53c58ee978cbfbea3d85,0.003896,894,16
abc354_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,82461a267f4c74cbce8368493033a2329e5b62511eae773ea20c4c17d317cdb8,verification:459c58c0c0042afef79365e29b30fec5f9bf5085cbff1b26a93473d2eb594cbb,0.003896,894,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,f230942ce232ce63a85b1b12b84c36a3b7e2fd2a2d2c94dd27090823b29bac0f,verification:cd3aeffa9e3bbcd4d0353b8bfdbda6885198c7ac79fbfe303b9a30336b9819a6,0.004644,1081,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,4f2443a0496514153dfdde96e4590f86dc9a764aeb242b4ca84aeeb5af6321b6,verification:7369daeb909117745bf16a9fd71eedc2c6a8668c21f4cc280bf7b99aa2176aa6,0.004732,1103,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,0,0.99,1,f83081c9fd4880b4f6ed0ecbf27a39c296bb2273c10b067680eafa331874ae67,verification:cb4bd86126031a84fe6a79e2a4a53db6e2c53f27e6588ef50ef23a937748a554,0.004732,1103,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.99,1,c99bc93220cd96726e9b0223382a7c4d2cdfe960a3c7312c7910bf62497809b7,verification:8a0e77ac52e1c325e46b386d5d92d528707a87de7dec275c09507fab30894e60,0.004732,1103,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,1,659f7b3ec0603a39e01527d069d16a9dc3fd84bd3af5cee5e3febaa020886edc,verification:f0042fe707de82523d34a572c1f42557ffa7aa7ed4cb3d667f1a5cb3f26ea342,0.004732,1103,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,7028bd533c366c7eb0b724596a6571d1e102b38bb0652ed387ea3a51e971229f,verification:036d7de64185141ae740ea1dbcfe6b17791e6d8006bd66e55f031054e529583f,0.004732,1103,16
abc351_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,4f2443a0496514153dfdde96e4590f86dc9a764aeb242b4ca84aeeb5af6321b6,verification:54170dbb29eb7dafd629b50b6079a7bd2a52558dc5cd470ad367f5dccabf1c4c,0.004732,1103,16
abc359_e,openai_gpt56_sol,gpt-5.6-sol,hidden,,VERIFY_FIRST,1,0,0.99,0,c1db63462363c603a303f9784ac3510d60c09d6c81c82e51c2fab7297b117298,verification:618167548dfe91c164e93633eb3616205671a2fd2ff2b23786c638823aea1b9e,0.004244,991,14
abc359_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,0,dc61a82c486be9b678e8a86960fd6ff3b02b550e79a161beb2905913782a2ce4,verification:aedb1f4f92a82d81b38bd1a19a6216197f08c534ab7076f371eaaffbe8d3cf01,0.004372,1013,16
abc359_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.99,0,1a3d661334653a42d093dbb06cfbc87b38fcd58280b6b3c9b51a12df8f4f099a,verification:d92f2dedaa5c0a18c72762a24225f752d5f7f356bdd1b6d847e97f03a0ef33cc,0.004332,1013,14
abc359_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.99,0,7716c5c935e055bfa536104872fc2f46d49f3e16afd69601c7d12b15f2745212,verification:bd442efa7fb3221d9ea6ff0e34f953d0fca56cc3cb5edaf37cb1a34ccadee4fc,0.004372,1013,16
abc359_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,0,4ffca819e47a00655d1ac9285639166a3a222657d39eeec529234767a9ef9ba9,verification:1d5ea0e429522cc94208b31e5be21b17cb67cf273532ae2c51cf0255b3efaf7f,0.004372,1013,16
abc359_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,0,7a79b46af9eeb946fc3326dbf69094d21e88c3e284285d42697c2725c312e8c5,verification:8b63f303d1d39bcc52abb8cd56e8ed3dae810641d12821d92dbf7f294e127824,0.004372,1013,16
abc359_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,0,dc61a82c486be9b678e8a86960fd6ff3b02b550e79a161beb2905913782a2ce4,verification:44531e4e32f3afd76e7c287005a09d035992320dda60efdea49ed707a435ae93,0.004372,1013,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,a69148a2ef1aeeb3060562278ceef11aebb4b666746f11a09e893a01c7dfe82b,verification:0bf2eb00dec347327e25cab0826d0ff2530860fe92d723492308f801b1bc9bb9,0.003848,882,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,eacb921294a50189249d3e3894edfe1f5ba0ab8f84ea7d6c2e52c3584d7942b5,verification:3eb5ec28f59d7a13d870b805793362081ed58242ee316ea0ee0bfa419c61658c,0.003936,904,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,0,0.99,1,2d60cb4745ff1c53932aa475a97b0f308333b2999d83285887f9b4de06eb0b39,verification:fc3c71ff64422307f0b00162ca06d3eadd5969ff09fe754a2926824f8d751b57,0.003936,904,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.99,1,370604843f20b3ffd6d7ca0648bce5c7ecd168d9adcbf2100f45e0dc0ec707e7,verification:743ccc39cce4b9f0ac45ef7d49e5ca2ef74e8f1fc0ed7611b9e186c6de8d4280,0.003936,904,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,1,065c6468e3fac92d164b16b2a51ffee972a7bca2e3eedce785a82c3b8c7ff847,verification:773cc2c624ecf07ce1d6485da93fdbf7ede05d28affd00237dce42969131f5b6,0.003936,904,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,2b619eef6a2d084e5abc0e812851ce926959aa9fd19e3f75913c9e03a6007213,verification:190e5348402d1ae6cf600962a7ade76c8d82d818e4fd37e650f9d6b795a0e863,0.003936,904,16
abc354_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,eacb921294a50189249d3e3894edfe1f5ba0ab8f84ea7d6c2e52c3584d7942b5,verification:badf795484e88eaba240ff2c2c9626dfea5e8939003203d89cbe5e51b9d8c90f,0.003936,904,16
abc358_e,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,581316077462ca9ca53f0a938569f6f1fad9f930a3f05135cb3923ee3528fb08,verification:5bfa0edb79bdcf7c502c1e57bbb29af73030e4fd7bab7fd99ef9b247c4bb5aa2,0.004684,1091,16
abc358_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,087f5bccd71d5aa45f87900f7411a8515082b54bd817a1a1987abf9276bdd6cf,verification:a33c5a44a4e08b0f799bb884594f6b863f7b3282105fafeee7744d2bcd9980b9,0.004772,1113,16
abc358_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.99,1,e61cbdf018622478038dceadd4e4c5f80bd974e32c75727a356444a85b4e62f9,verification:b890b89a4184fc7d2eeb0f3fdd865228a46b244facb345dc37cd609272109bb4,0.004732,1113,14
abc358_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.99,1,0f78eb228d1c8ef575bcefd625885032c1392612ca2d328ee0711aff3f7bd303,verification:2dd6472b4ceb8905861f5b5fbae4508ef991c70a19fee6347da8f679d0c6f57c,0.004772,1113,16
abc358_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,1,8740bb5dbc11531831c9469ad4f7cccbe4f832253b51d3478830b6905f4665b4,verification:198bda00b2233ba26424343260cb860d21136e1076e3c07512ca81791cb531b5,0.004772,1113,16
abc358_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,906330a0a223b1ced3a2fbe773a3f1b4c4aa6dc9ca9089eae9201698617e4179,verification:f4059ee1f5f8add6e95bf91691330db9e0ccce0b8d82cc7f85a83ad56d6bb7ad,0.004772,1113,16
abc358_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,087f5bccd71d5aa45f87900f7411a8515082b54bd817a1a1987abf9276bdd6cf,verification:20dfeb3d2ef2a8a6a0d1dbe25708824b45683b05e65f7886e6d11ad692c43d51,0.004772,1113,16
abc338_f,openai_gpt56_sol,gpt-5.6-sol,hidden,,VERIFY_FIRST,1,0,0.01,0,7b7122a41d28d1b307963aa66cb965f4cb47b5b1bb34d9df3da5704374ff8be2,verification:380ef6dc7c5caedd6a09e6d630b1c1bbca33651bc70b3be93d7ef8fc574b4b29,0.006728,1612,14
abc338_f,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.01,VERIFY_FIRST,1,0,0.01,0,3dd81f18d888b9e9adb4eeb748c5df4b1caa38c550fecec46eee9bf4e97026c1,verification:fdb5326ddc8c88a5d2503eb1d6d293eb8623bd98303066cb2026349d05a0ef7a,0.006816,1634,14
abc338_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.01,0,95e9875b4a9967f31901cae29172a5c66ade55490229e3d1fddb31a6111b2feb,verification:c19aafcafa0eb5f0331d1594b0653193c9c0521040eb1f8f90eb1ba9e58d25c7,0.006816,1634,14
abc338_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,0,0.01,0,b5c14deb27f37349a45edc4573d4a495a81ccaa27c61b078477d0967c40ee757,verification:b5275644752ea88e945cf14e25f691f1b419a2de9031033d9e5bb49b78abbd60,0.006816,1634,14
abc338_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,VERIFY_FIRST,1,0,0.01,0,2bc10ceef41b16bde5d5da85b48c4c19fddb7f2b77009207fcd9641d59cd2c7b,verification:71d5ab7d4d5bf04f6e9defa5b8332142839776f398283b65984475f20f4eafc0,0.006816,1634,14
abc338_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,VERIFY_FIRST,1,0,0.01,0,9f99e95064f8aa053a12354f35d23104655a051b3efb55d2cb09d40b9542e853,verification:9c10e93fa615e4473edc19a06d643180e200bef6e751d0324a30ab094bddd98d,0.006816,1634,14
abc338_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,VERIFY_FIRST,1,0,0.01,0,e88f4a855998fa17a1c12fb538a323e060551626b0ba446209fc4213d4106c74,verification:e2b2d8ff8bff1fc95b2e816b7ff404162137450a93d885768d3cd07f13c45209,0.006816,1634,14
abc364_d,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.998,0,3a2bc994135ca29a0f749a3eca7647be0d9218b5795905bab2a678dc4b5ebfe6,verification:593ae7689a122eb443b64c4f02b8dc86201a8f25452350e79152e5facc7cb495,0.004036,929,16
abc364_d,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.998,USE_UNVERIFIED,0,0,0.998,0,74d344a38f78995f7df12d8258ebfe6172b1e593f86cc0b4aa60f3a295f62082,verification:4f2c50da19a3654a7935903a9aadd809657c7232f0b7139a90902f126b9adb29,0.004124,951,16
abc364_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,0,0.998,0,601467b18e0f8df9106cf19ee4ff0ba649d33679a4b6804685e28ccf4848f801,verification:ffed331c9d43e17d9f800c911b5722368e9851b08d6f48e256b5bcc5598a5be7,0.004124,951,16
abc364_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.998,0,790ab3bf660066dc371dd80ba89c1933d8f4b092b61922eb6dc38e1f66e66aba,verification:6a29779da7383691bab33acc9582a02934b3a9dd525df0fcc1acf17f90ab62b4,0.004124,951,16
abc364_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.998,0,2d180e615cdb5faadd78e6d519d4d6a1ee18d44fe10958a596c89442d9e5b383,verification:fd3262aaa1d78914f48fe9fd3c6cf598dfcae1196882b49d6194e3f869133ecb,0.004124,951,16
abc364_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.998,0,066f3fffb6ba2e690b2796c4a9e0cffdd47f1ebdf7acd655e60e3b237140ab80,verification:cf8fa599ebdfd9b966bf2dc66c9cca2e39c6957041380033692af75abaadb233,0.004124,951,16
abc364_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.998,0,3868042463b4784a30dd5ee8a10b35eeff059667a2a1d6f0f60a87324ec489f6,verification:080c0b0653d0248c1b6bb26720653b6fdd5dd9dbfa0b4cc052e6a1d3453f3377,0.004124,951,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.998,0,641bb95df5a9f49c8bc43ea50fa609ddd03cdeaac92f97608bfbb2f3d5f11dc3,verification:f6894b921ad33a0926f1e31c9dd5d0c9489924a427a871a10b9baba13d40591e,0.005152,1208,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.998,USE_UNVERIFIED,0,0,0.998,0,ba492d336944cadba71a930e817bea2e5d069dd6d1a3662a0bbaae58863ab92a,verification:9a3b74abb6818a7331d00238c500086f80b6b2e5d868fa55752381e6dc231987,0.00524,1230,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,0,0.998,0,be852d42d9fd3122c3c13800e883b86d028e159f29cb26191996f01eb8f573fe,verification:ade8f6a1190b80e87b9975a1163b9fa2249c26bc2ffc5a4c5c198c11a2ff4c39,0.00524,1230,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.998,0,11f64c947222edf6c00d15ee7aad186ec103b060359de40fdc00ec17e8b1e7a4,verification:e57bd09d1d57c779d3727085c9c7c904ab8fb67899942c5d44db7c1c00b62bec,0.00524,1230,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.998,0,0bab50e6cb961df0c0eb5fae5b3ffc81cf1acac9512dafc67bdc218bba96d105,verification:35b7931042856a5417265baa5c0b6dd5370d7f25ed7155074ab3a0a181ae92b0,0.00524,1230,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.998,0,f9f93b10080f4f02f5835c78ffa841b7bc2fc3b739b6cd4864bcf6fff66c9c14,verification:b347581b9275cef696df8a6ec50cbd214f4052e5ae06019291308260682e1bf0,0.00524,1230,16
abc362_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.998,0,55533334987d6af49fc699173fbee18fa838bd4bf55f2fe38345be3c2c8fe694,verification:32a6e813415d98502c74d0447a7360ccd080f43214e35ca58b963a814cb3e4f0,0.00524,1230,16
abc361_d,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,a89a9d2328640c9a98a10cbf8c0f88977dbbbac12c02a3b115cb33f61158e0c3,verification:737be0ce783e789c61b96e5fcb86d57a0308d78fb9241e311674a1ae3e974f6f,0.005096,1194,16
abc361_d,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,4290f8ea3d9c230090e74d840e8ed5a0bfbfb01b5be6d7296b9acda3ec16c8d9,verification:20a1a0b4cf7e36cbdce4c29495ba0e83c320010a9d6626bf21ce55e9cdd4fbc8,0.005184,1216,16
abc361_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.99,1,a55573f19926ce44c13aecd903ffdaaa9aac8828deac2f0cfefd631044630220,verification:97a161a076e8c333be94b13b6ec0ca3ddd1f9f4dd9775fc4d66a419be51713fa,0.005144,1216,14
abc361_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,0,0.99,1,9961deada36f9c58131d66c36f473b5c469ea54aab6ccb08de32fe0250f74718,verification:95bcd73edddcd676873edb9c4a29793f887e8c09e884b683ef1838dc6ddf984a,0.005144,1216,14
abc361_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,1,9cc498d30b8bebd35be9e2b868ca7a1e615c18a5e254029c0a79ed1df967f47f,verification:bd730595efe102e76186163a9085f658d2dccbb0eb56a3e016c26913944fde58,0.005184,1216,16
abc361_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,1085a247f0d0669889fcc060ef13772d3b0b134dd656f1edecd651c4ce1b6f30,verification:2ebab54f0ab9eeb0790e337ef5f20412486dc5344a82a9cab117c53156d4bf4c,0.005184,1216,16
abc361_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,4290f8ea3d9c230090e74d840e8ed5a0bfbfb01b5be6d7296b9acda3ec16c8d9,verification:6a6a3bda2cdbca4b58e55d3f24ad2643b6354ef16a4e007a05ba2fad652ad483,0.005184,1216,16
abc351_d,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,84e0cfcec546b9f45b1b3e0d46ea2ed201ac0fd9c0382b9e58c6f32c3f58a6b2,verification:de1fa4f8a29e50f85cb4bb60dd2319bed92e11a99e563cfaa8adf833e39b8514,0.00658,1565,16
abc351_d,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,d22a4105984ef6966f2c62ca57431d6a0874ae4afeac6ee1602c0d35699756ad,verification:36b6d8200a5b45f72606eeeca02f92c3ccf6afbd93a403ec1744fb9109a6e87b,0.006668,1587,16
abc351_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,0,0.99,1,3422b79bc451ec232fc20734c5bb1af6b6b7d134d0e487fe04ce484f52464cb3,verification:6cbeaf249c4f414144bf1a7c7fd8e2353e39c52c7215c59a4d010bbb700b5f46,0.006628,1587,14
abc351_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,0,0.99,1,8ab8831a6417c2258533bf9d40bc7d8b8749ba94095810437e84cf0441faf745,verification:e6f0f7f93d80c7ae894c45805eedd4cfefe1b8df20a52067ac47c2f5742c5ab7,0.006668,1587,16
abc351_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,0,0.99,1,6159f8871137f30319d3e23fe2d2c939c704b8790d08307125bdedc7e2bb1a1b,verification:a1323416c20e0bbed49a6bfa71e47582e79d22028d161974680d1af4c5af3d0d,0.006668,1587,16
abc351_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,0,0.99,1,aaeb43f86a1e74a5bd0b9fd7d5032fa99faaab1cd54dfaa3489a65263b8ee307,verification:5bcffd9a56bd5b0daeb258c70615c20c8f9bf3cb6e91d7db0e78adc3b766bf84,0.006668,1587,16
abc351_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,0,0.99,1,d22a4105984ef6966f2c62ca57431d6a0874ae4afeac6ee1602c0d35699756ad,verification:6903005ae066ba98e9ba1c78dc1ef1df6e5a213d9d5ba7cec0c5b0f091e40f0c,0.006668,1587,16
abc367_e,openai_gpt56_sol,gpt-5.6-sol,hidden,,USE_UNVERIFIED,0,0,0.99,1,422b56c038fc2abb9f040033da43743e2173d8428cbc0cb6542574505015291f,verification:664362fb079809adf43555ec4c884a2016351c9567427be65932111d64431cc2,0.003688,842,16
abc367_e,openai_gpt56_sol,gpt-5.6-sol,true_q_visible,0.99,USE_UNVERIFIED,0,0,0.99,1,b7b5fbc5188413b3fda95b0d14b076e2883cf519e5b9233aa3411595edbf2519,verification:25b57a643f316d96339ea53c40ae478c98be919bf7a8df29327098af3e847b1c,0.003776,864,16
abc367_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,0,0.99,1,b80a16db4708f9f95839a268ac1d0f8980dfbab4a5c0387bc2bcfb9730559c01,verification:8b86cd50d2d7949353d486bb8d442814db13d2891b3fe7252f65d912e23e9b7b,0.003776,864,16
