question_id,model_alias,model_endpoint,score_condition,displayed_confidence,parsed_action,verify,repeat_index,q1,stage1_correct,prompt_hash,request_key,estimated_cost_usd,input_tokens,output_tokens
abc324_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,0,802c005290d67f6620de3399b3009c33674fdde0887ff6e6647741d0f22c8c4a,verification:3304ab0bbc8030c48a57e360de1a20c4fb2e3cf7298619509710992f99ef7fce,0.004124,951,16
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,1,0.99,0,d67fa39da3e2a6aa711572be9be50a7ff149a8142d81ff30aca5f3c13396c11b,verification:9f799bf828a3ab3f41e5f2fce69e03ffbbeda4e8738bc01f251eedb2e1c0e259,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,1,0.99,0,087f2628cc828bf155f8f240706cc6739f7cbb65a7f9c2339fc68b9ea236f572,verification:8c78625134d2c7c299e96965f45df343da19087bd41ac6d795ba9d5453c89d94,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,VERIFY_FIRST,1,1,0.99,0,e3dedbb9e3730c9d01da899c76007b70a3772024dad345963f1f2d8d62533381,verification:8dbb8df993a96f416aa6f802533cdbf7edb308a2843ff2f9f1e9a4e3926a7c3c,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,VERIFY_FIRST,1,1,0.99,0,ffbebfd355835f24fcd3e63d18c97dae738c2aa9ca91dba5ed9b5779bacd5a47,verification:631b46efa3f86d297ebb3c1c643b342a68bc43b9a94a3f96f7ff353cbb111d5e,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,VERIFY_FIRST,1,1,0.99,0,9b3eeb552f5f8205b15643a431cba7565a3a4bf48a34b3e454483ce226c10d54,verification:a5bf430de350d1ccd8155d39ee7e2b5fcfbaf24f6e98f0c248cef43d1d4c97e6,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,2,0.99,0,d67fa39da3e2a6aa711572be9be50a7ff149a8142d81ff30aca5f3c13396c11b,verification:28017ef4b2b84b761d0a21334e3d8fbb0558ee495385b8e0dff6f348b61d0396,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,2,0.99,0,087f2628cc828bf155f8f240706cc6739f7cbb65a7f9c2339fc68b9ea236f572,verification:818a7378c558c2570910324142270fc373a4f6e99ef90f4f8141ee780930c95d,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,VERIFY_FIRST,1,2,0.99,0,e3dedbb9e3730c9d01da899c76007b70a3772024dad345963f1f2d8d62533381,verification:1ec7523fc4c34e4b428cde069245c4b886094714713a76c8a4f2d4647ebdd488,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,VERIFY_FIRST,1,2,0.99,0,ffbebfd355835f24fcd3e63d18c97dae738c2aa9ca91dba5ed9b5779bacd5a47,verification:5dfdebd07a3d5ab6f5588a0eb28301db5040a42778a5f4a1ef0561dbb2915874,0.004548,1067,14
abc312_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,0,9b3eeb552f5f8205b15643a431cba7565a3a4bf48a34b3e454483ce226c10d54,verification:b7e4a59afe27b41846e4565751d20e630327fa6eb0f7e282b390a188f941b8e0,0.004588,1067,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,1,0.99,0,a86bc60ebd399d73736ab2f89cb3f03a1976e850ff98ebbd90732a94e3475fce,verification:ac9bfebe82afb9c421da2f2bbf45fe4150a9f8556146e7113fc15e40e7b4d9eb,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,0,c4d49d2dac7ddcd79d67fb99c43faf8ecbca6f9553cecca0dbefaccd68963869,verification:ab43bbb1f7065273416c6ef5614f919cba548af38ecb86ad589ebe317235184f,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,0,56dd0bcc63c7d3b25dbcee53148e3fffbefaa1179e785d08fb3daea4492575fd,verification:bdbc94d56c23905574275191f0c972af60d8391ba88cb959888599e37fdd4130,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,0,5bca6638fe5d43df9d6e77a98686bcc0d541b2761f375ab5ddc8e7e9ad7c4bdb,verification:7ee4f04b1a244c8d12184aadcd74f38048c998e3aeb0c553a0291c7f1f82f713,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,0,9ea2730a3345cf0da82697d973abe200ee8b87f19a5950bbf2f67918772b1ced,verification:03117253094fe502164b3defb5772c43a2accf44842c9a39fc08bfd7fa9bfa61,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,2,0.99,0,a86bc60ebd399d73736ab2f89cb3f03a1976e850ff98ebbd90732a94e3475fce,verification:6ba2c43a16d12b29ef769b47e3a996544f931c129cb73373e2d3f02398f60b5d,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,2,0.99,0,c4d49d2dac7ddcd79d67fb99c43faf8ecbca6f9553cecca0dbefaccd68963869,verification:f4073f115684615d1f2e260609655e8e8c2f8e00659022bf2d4ddcada4ecf2b1,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,2,0.99,0,56dd0bcc63c7d3b25dbcee53148e3fffbefaa1179e785d08fb3daea4492575fd,verification:f805acf36123da8547eca36c1a8d70df73b40eb386cc476c136b00b0117ef7b0,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.99,0,5bca6638fe5d43df9d6e77a98686bcc0d541b2761f375ab5ddc8e7e9ad7c4bdb,verification:5aa2296c8693fd7a325328b8c63c668fecbe8b10f5ae98090657f08d285825cd,0.003992,918,16
abc324_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,0,9ea2730a3345cf0da82697d973abe200ee8b87f19a5950bbf2f67918772b1ced,verification:95b6f3eddef1c03639455fed0ceb0ac1d42c8f0713dbb566cc78e9d3a92b7340,0.003992,918,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,1,0.99,0,3390f7c18a1187f173acd3423450eed7a4ea26f077d0c7b8dec361dcf34e7a1f,verification:882ff0a678cedebc2576cb956358515d1633f4055a82d3f5d0bddeaf3cfa8e63,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,0,d749d1fc4d310c3efafc57507d10978f3a7716de0764949bf9f512c882cb2ff9,verification:417bca835281b62f9181ffcd7639c456bf679c2ca30fc3a68923ef53cf096f51,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,0,c8fabc31aa83e423cf50ad9538fc71dafe67c485cade4950947e44d7623b04a8,verification:62dfdd55ac7c597adbb2930251f79c3485fb9409fb25910e88b8a90d2315e4a5,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,0,d818c033f79e2f6223e390b5b88f5dc8d2d194b69cb999e30d36e9ab162d6435,verification:1501c4e45d722a1096f484aa8c7128c2e24258839b9f7fb66c93b8807c8f0b69,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,0,cae8277eaa79e8597b7eece67016e1d9df0e750e7c0b99bf7c34b4bcb0541a06,verification:b8827528ad6f9c124fb27229679d53a565f7a4249fdb9bb32a1bb249d5c6e37d,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,2,0.99,0,3390f7c18a1187f173acd3423450eed7a4ea26f077d0c7b8dec361dcf34e7a1f,verification:336ef9bd0c20f794602c8f262a8ef7224929423628f18b3d785c011bf0ac7bb4,0.0049,1155,14
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,2,0.99,0,d749d1fc4d310c3efafc57507d10978f3a7716de0764949bf9f512c882cb2ff9,verification:4835158d2970324445ef56279324302dfb37953169aa5d549291208100912659,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,2,0.99,0,c8fabc31aa83e423cf50ad9538fc71dafe67c485cade4950947e44d7623b04a8,verification:15ed50a9ba620d7b915d51150a625598b5d922d09e88506f8571ef5eba71bd38,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.99,0,d818c033f79e2f6223e390b5b88f5dc8d2d194b69cb999e30d36e9ab162d6435,verification:618730af9abd70e39b8218475bdc06b113a5e42e9f7d1b6c99a244431c355f85,0.00494,1155,16
abc325_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,0,cae8277eaa79e8597b7eece67016e1d9df0e750e7c0b99bf7c34b4bcb0541a06,verification:af512a0bb765e63a9e61a8abbdb346984fba727e907a77c9382438e8a4112658,0.00494,1155,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,1,0.99,0,e6add1f0771291d23b819c6f64a8dc29e338317f50bfee7ba6909039faa9010e,verification:57104f7e8d36598b8c1836fffc5764e65071574f258a0dcea2b11e8ca7e3ceda,0.00472,1110,14
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,0,e317c0b57094a044c1bc767ad26e324ab8f944176ece722289cfc1efa8f5f4de,verification:932b492e6d713d914179f1d58a6e392c2dc884d7076282a635dc07faa1aed02f,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,0,ab9ae04a8626a36168b918ca16a2aa952e1cc9803662ae2d42e35723714a49bd,verification:c2b9f719065ba011637c8bf8a42710a7dc8bf1b0b6add01ce521631e6f957ff3,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,0,1ca2a980ae9b849b442bab053a7ce12b831296c73b4859e56cb7351f9927c186,verification:a325b89f3774340d9c3749ebc557c4cae4b0e1a57253d894a60ee02d8c87cbb7,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,0,8a370859ab9a049ba9e92472b057ac7e8a51ef1fe65d0a2662eec2d4b0671348,verification:31688a3051c711b02cbc3223133e83a77d997bf2b9abab85ed51256f134be91c,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,2,0.99,0,e6add1f0771291d23b819c6f64a8dc29e338317f50bfee7ba6909039faa9010e,verification:4c0688a0beb09f49db7ef06ee66c9df65c66d0366efd49c0ffd5fa7e0e44c743,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,2,0.99,0,e317c0b57094a044c1bc767ad26e324ab8f944176ece722289cfc1efa8f5f4de,verification:25501785b7f9834508b7a6a658d6cfaf75708c5710d166e2bd7405b25943391e,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,2,0.99,0,ab9ae04a8626a36168b918ca16a2aa952e1cc9803662ae2d42e35723714a49bd,verification:2878ac567d72c46dc2e9470d0fddabb0985ab054ad61249349b68fb79d47f054,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.99,0,1ca2a980ae9b849b442bab053a7ce12b831296c73b4859e56cb7351f9927c186,verification:b8f0507176b173065776062c32a9a30a9853c006aa15ec7faef58addc6a52c22,0.00476,1110,16
abc330_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,0,8a370859ab9a049ba9e92472b057ac7e8a51ef1fe65d0a2662eec2d4b0671348,verification:1578e45f12b12e95f9ee5e754b4260541ba9fe9417c3ab890f081a862402fa36,0.00476,1110,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,1,0.998,1,81f5beefa5d5b4c619d7b6196092511653a46b6d0bbc63dd46d3088410ef0f45,verification:f22aa8af2b47e2ed0ac462c9f2299df3952cfce37d3a0889d15e60844e421d93,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.998,1,3eca70362d907e56f9046e1ef37340157c3352a32ca0b20b3b18474cf0005f59,verification:f0eb9239aff239ceaba15752bdf9e05f16ba87b97fa28167f273e40dd1b78207,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.998,1,d68e34e741c65d9615c39d2c1a41d9198294d57443192036a597e2d3cc711bf5,verification:c46b631127358cf4e6855b86e04b2dd5154b0bf4776b2cdaac0ecd1ad5fac9da,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.998,1,d3e3fc24552a3052ffb8be781ee0cea643ea38e5230f52ce660621ca31a6d4b5,verification:c91eba7ea52d599888ba17c20666deff11773f924e2520ae977d7d84e62b1b86,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.998,1,9dc2b5789c4da8fd93b9809e48fa348f6a42c8ad3bd6bf5df54f7f05fbc6e84b,verification:1a8ce0c79c3c2da5034cdb4b787a426d33908aadcbdad6a7a3463730af48ea20,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,2,0.998,1,81f5beefa5d5b4c619d7b6196092511653a46b6d0bbc63dd46d3088410ef0f45,verification:fa21b9395e51167bc5a6c51b8c2fd8fa5714ba07899a8bba0fbdc668426a169c,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,2,0.998,1,3eca70362d907e56f9046e1ef37340157c3352a32ca0b20b3b18474cf0005f59,verification:9c9de3d710cb39cf058ff3ffb8355f7ac9b134239638a515a1578f844f1bdc38,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,2,0.998,1,d68e34e741c65d9615c39d2c1a41d9198294d57443192036a597e2d3cc711bf5,verification:870561a21a4ec5e9cecbe51f433bc983b132836389a3684745249ae33ced3edc,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.998,1,d3e3fc24552a3052ffb8be781ee0cea643ea38e5230f52ce660621ca31a6d4b5,verification:ed52fac659129d33faf0afdcd36d39dff47e6b5d3e4da97309c631098ff47e3b,0.004548,1057,16
abc322_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.998,1,9dc2b5789c4da8fd93b9809e48fa348f6a42c8ad3bd6bf5df54f7f05fbc6e84b,verification:2bed81a505676e400e13480b996cc78af775a7b92758667122918fb8754ba552,0.004548,1057,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,1,0.99,1,0ad332e6a298e013b546c2d2cec7bd0faa1b8ea4e4b97ac90d84eceb28b81518,verification:9715c2e52fa1b54a58d1378d1f653056d5083a206ccc890f359e45230d0b1a4e,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,1,60a1421cfdf6164ea59cb6c9bbd7ad2152bf9f1e67eb063a95fd6530e8b4d2c5,verification:7b420e23ae7896a7a8d57fcb22c22a1e937e7d06a13286cac382b0bcf72a19db,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,1,8be59bf79a799f3cbb67f5f936ff23e0babb26a704666b17c69636c3539d6960,verification:4b0e5a399eb6e893b728777ea42fbe8cd87326a0e084e9c2c9b013afb0418680,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,1,ec4ad669e418745a43ab4345bf298d2610faaf9f190022218e67fd0badd4f10a,verification:7d728921d68acff9807b8f082d788d2fc6ab3719dd6d7004fad97aa6988785b5,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,1,ac2e0a4107c4edb38588e86e2413d62bbac25d9d53cf9ceebec7c1806c6f32ef,verification:8381d4d843ba4fc7c33698e34bbdf9bfec227f4bf18496ac34421c7f9b500d15,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,2,0.99,1,0ad332e6a298e013b546c2d2cec7bd0faa1b8ea4e4b97ac90d84eceb28b81518,verification:a72e175d0b6be657e84baeeeb6a7e4e81291a0a01e01bb1846628a36f76457fa,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,2,0.99,1,60a1421cfdf6164ea59cb6c9bbd7ad2152bf9f1e67eb063a95fd6530e8b4d2c5,verification:26d42fac71f24e1818751c47c001c352a0d473210987ec4308f894881076066d,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,2,0.99,1,8be59bf79a799f3cbb67f5f936ff23e0babb26a704666b17c69636c3539d6960,verification:0593547a2c244a968987a0dffc35a8b9003852a10108deb3d5dd58ef77415c6f,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.99,1,ec4ad669e418745a43ab4345bf298d2610faaf9f190022218e67fd0badd4f10a,verification:2ccf0102876cfbbfdc819b4a13a49329e9c8710bf6497ef6d4665b0fc7e1ac6f,0.007036,1679,16
abc332_d,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,1,ac2e0a4107c4edb38588e86e2413d62bbac25d9d53cf9ceebec7c1806c6f32ef,verification:4dc5d7d3b2402a8ecc5de1244c0a34502affd020992e51139273329c3096086a,0.007036,1679,16
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,1,0.99,1,3ca80afb135935b30f048a412c630197e834b00f53cf2311b021b460a197c80c,verification:9d3dee75e7eab02879ac19b566983968112ffa4f5e6a84f3f20f2b48773a45b0,0.005504,1306,14
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,1,3b8c9bffd9ca035b05502255177ffb0f321808bb31ba8011a3cae3e694c086eb,verification:306b8a7dc256f5626e647cbd679f3d7e36386f66c9eee10689384ecf107e8f9c,0.005544,1306,16
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,1,1cf5ff2bc8e132a7c20595bc659f921ae9b213aeabe8892fe523631482f98e6a,verification:aaa117aa9bd092b6c3891e4cf50f610f746c7da238cfcf69757c4e68a9faeb11,0.005544,1306,16
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,1,639a8aa6ab1e66455da0da8e124d6683ae5de933123f83c730617484e0cfb8e7,verification:d315620cb867f3313f8bbaa24d556a77d962ba76414d26925964e163eba35589,0.005544,1306,16
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,1,b19a692123e6251c52d6d3693bbeb0d2f8851d4f781b28b4183a2900016c8b54,verification:d84dfb4fc447ba178b84dd198841442c1fe6d734df74b72512c9c40ebba9d593,0.005544,1306,16
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,VERIFY_FIRST,1,2,0.99,1,3ca80afb135935b30f048a412c630197e834b00f53cf2311b021b460a197c80c,verification:043cfeb6bb622932b519912921d09abc508aa880a63f84253e195eadf01eab1f,0.005504,1306,14
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,VERIFY_FIRST,1,2,0.99,1,3b8c9bffd9ca035b05502255177ffb0f321808bb31ba8011a3cae3e694c086eb,verification:fb490a56a3aabcaf4bb35544f32b296dcfe1ad8ea272b2996d2be02e09c8181f,0.005504,1306,14
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,VERIFY_FIRST,1,2,0.99,1,1cf5ff2bc8e132a7c20595bc659f921ae9b213aeabe8892fe523631482f98e6a,verification:937341454113d5206a4306779bb33061e50e4cca8add524ad0e61e6e79f82bfa,0.005504,1306,14
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.99,1,639a8aa6ab1e66455da0da8e124d6683ae5de933123f83c730617484e0cfb8e7,verification:661df6c1630626f67198def6d9cbb2385c1952e8f04c1e90e2c932d3de4c2c2c,0.005544,1306,16
abc328_e,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,1,b19a692123e6251c52d6d3693bbeb0d2f8851d4f781b28b4183a2900016c8b54,verification:2a07b2ca6e9bde5a44479152f1edc3dc8141894d9a570527f2b97462a327c6ae,0.005544,1306,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,1,0.99,0,29e29583e591168b3c2373140a56c1c63bae8663724a0c949f14443f9b02c024,verification:bd088355fa6b3473c7f0e663e8da263bfd408a1ce192221d66613af6b055f07c,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,0,df46e3fc17313162ff6bb3c4299a04ae20479bd456148eff26fb91e0d92550a6,verification:9d4044ba9de5a39c707693b40869f643bf6c9aa85d0e3ebf6fcbce158d00cf2f,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,0,fd3c65ca15b82eeaa814421b3845a25f0df7ecaddca137a46999c7613b14f073,verification:15253be9576eadffd5390ba9b8682104d40f9e934445c2102c40fe6fbbf54540,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,0,d46ebba45e496bde29bc1f85368a602beb33d16be73581c209c78f637ec5cb94,verification:416ba6cf1dbd021a24a21e3ca43694bc592b0e8120559d30f45f2ec556f535d0,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,0,3a241ff8a7b3df342ad806b3bb1f5b44f52d62c2a1475bff7628f7748d769b55,verification:99d9a485bf024a5dee0bd2bb62627f811c07f51337b3f920b56ecc5ef1ac0620,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,2,0.99,0,29e29583e591168b3c2373140a56c1c63bae8663724a0c949f14443f9b02c024,verification:292a582f22c55a8b13036720ce6092a6a9572668c71e6f2f80c16b8cbb545408,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,2,0.99,0,df46e3fc17313162ff6bb3c4299a04ae20479bd456148eff26fb91e0d92550a6,verification:c87465904514f59614a5cfd3603e71f39501f84e3dd8806e3c0f0abb6e48dfda,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,2,0.99,0,fd3c65ca15b82eeaa814421b3845a25f0df7ecaddca137a46999c7613b14f073,verification:c05d7c00876d389af9cad50015fb8233b7fb7d17a5ca06abc549199ee21becba,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,2,0.99,0,d46ebba45e496bde29bc1f85368a602beb33d16be73581c209c78f637ec5cb94,verification:a7552d62cf96a74027b0600e22248728b4c1de30ef695fe64d8fdb168f17ecb3,0.005412,1273,16
abc324_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,2,0.99,0,3a241ff8a7b3df342ad806b3bb1f5b44f52d62c2a1475bff7628f7748d769b55,verification:760867778b3ee5cd7f4d7ca128bf6d68df2a8b14bb4cb05da3e119a3ac72a733,0.005412,1273,16
abc341_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.70,0.7,USE_UNVERIFIED,0,1,0.99,1,2dffa709f56ab7fee2f0d81172b48a8af7b7486c2eeeb744c39bafbf10e63e76,verification:0b12526d5bf86731a7a564058296c96b095d4f7324e107a2b69192a4faf07304,0.006028,1427,16
abc341_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.85,0.85,USE_UNVERIFIED,0,1,0.99,1,22801e03e0c7f9315a1090c4d41d13af5a8971160f04ec8782bbc7f7c35f0fd3,verification:9d2e99042864ea8c881104a080fcca0e3eec1ba2802606d820779f37eca30171,0.006028,1427,16
abc341_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.90,0.9,USE_UNVERIFIED,0,1,0.99,1,a3a9100eb6dd936e91a177753c76bbce59fa8c54c2d39f75fdfebc945c0152f5,verification:a7238ab8c6e1fb315596e0dcc1796c645e5224777656f0fd0f8e6c620d9f35b2,0.006028,1427,16
abc341_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.95,0.95,USE_UNVERIFIED,0,1,0.99,1,93f0f2d15125640e0a95fa739f6326ee1b52e5a32c7e130601da9e52b36312f6,verification:ccc24a3c748f80c9fa07867ea125d4da1b84238433613c985cc75a29954b6435,0.006028,1427,16
abc341_f,openai_gpt56_sol,gpt-5.6-sol,displayed_0.99,0.99,USE_UNVERIFIED,0,1,0.99,1,1efdfaee834e7febdeb452b6df82d12455b4dd3ca814bda66bc12c97c290e06e,verification:ac635b2eaeca6563bf0ca1262cdf5c3e6a6a53cf464a868d1ad11f52156e874d,0.006028,1427,16
