model_alias,model_label,family,magnitude_label,magnitude,sim,heldout_improvement,bootstrap_hi,detected,latent_adjacent_spearman,latent_pairwise_reversal
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,248,0.00016466336177872742,0.001211206576709034,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,249,-0.0001666222193924538,0.001036424680214254,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,250,0.0006282943120048401,0.002067990999846281,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,251,0.0004190707442194852,0.0021657286187904967,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,252,-0.00030764807742694744,3.699848079541379e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,253,0.0019192453166591572,0.004991121628855788,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,254,0.00017228148551623468,0.0016237126252222067,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,255,0.0007999308204738043,0.0029912831666228934,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,256,4.635143188780333e-05,0.0018337113313833253,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,257,-0.00043376310018850006,7.548933528062074e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,258,-0.00039778501574955216,0.0003072961114016781,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,259,0.0009644666924504275,0.0028448511531114495,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,260,-0.00015045663394958053,0.00017670421426474459,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,261,-0.00026140867468238405,0.0010088354991921733,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,262,0.00116825440987961,0.003218023780913848,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,263,-0.0003054784249605369,8.100046134207339e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,264,-0.00020754528282668216,0.00042887226269350265,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,265,-0.0008207242096915368,-0.00019892970087165285,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,266,-0.0006765528406160737,0.0003432858834832575,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,267,-0.00024872634478251276,0.0005368372248782394,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,268,-0.0001757167957044392,0.001276668927602198,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,269,-9.932886439040223e-05,0.0006337534864637728,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,270,-0.0001928737148602644,0.0003257121213001146,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,271,-0.00017325076910129633,0.0005219292579991541,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,272,-0.00023989235743976378,0.00043046514494898824,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,273,-0.0008469635266075692,-0.00026962662250423763,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,274,-0.00023455413785278267,5.412468139348592e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,275,-1.4871194591314918e-05,0.0016727675690774713,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,276,-0.0003482264445349714,0.00045959642212783924,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,277,-0.00016872785131261114,0.00041913232057871896,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,278,-0.00012690751037652825,0.00010228645269372283,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,279,-0.0004638478309141325,0.00048812877835441304,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,280,-0.0001720221272857314,0.00044373257445740055,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,281,-0.0005866199148440998,0.00026664455222069616,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,282,0.00029064983628174224,0.0012636896589169888,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,283,-3.396858309151485e-05,0.0010057279618002068,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,284,-0.00017888968544083061,0.0002587457921822689,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,285,0.0008758138514438074,0.002465817205397791,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,286,-0.00033020453046939124,0.0011843605775238575,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,287,-0.0002065487956816603,0.0003105073844297257,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,288,-5.800264653188503e-05,0.00044575886377390406,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,289,-0.00020943011911972453,0.001424948400377657,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,290,-0.00022573556889760038,0.00016722922684930808,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,291,-4.513252311083571e-05,0.001450794330638383,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,292,-0.00020664458472979819,3.4445874823707534e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,293,7.576850792190282e-05,0.001307024883627217,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,294,-0.000332975639474542,4.5721478813931515e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,295,-0.0006573801321123063,0.00022577219004171756,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,296,-6.41661402015492e-05,0.00019299855277349343,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,297,0.000684574870282062,0.002077583654496007,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,298,0.0005914617387335896,0.002076489861656705,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,299,4.853239782309782e-05,0.0008582433260208022,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,300,-0.00020497187014439922,0.000293231406951977,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,301,0.00042542016210533884,0.0019540905072877868,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,302,-0.0006250290580982476,0.0006252927676108633,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,303,0.0003977680283042684,0.002103563329069469,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,304,-0.00038170809819676466,2.1235734641800175e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,305,6.013426703449509e-05,0.0007335283890131938,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,306,-0.0005045628420634052,-6.811430231190574e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,307,0.0013636626731612367,0.0040117644829245624,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,308,-0.0003954644635184579,-1.97336785996427e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,309,-0.0005724789396823748,6.369696202118691e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,310,-0.000915636193993874,5.032210762723199e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,311,5.425591502972171e-05,0.0006364591890535842,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,312,-6.418809244324031e-05,0.00012779831220549598,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,313,-0.00019449131453819213,0.0006176926554543605,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,314,0.0008207990713591795,0.0025906139715938248,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,315,0.0003499830097835055,0.0017333882348621876,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,316,-0.0003231600318189809,0.0001370161118278146,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,317,-0.0004413783275072358,0.0012621366971321546,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,318,-0.0004099798230461915,-3.730355228631632e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,319,-0.0005510820663406912,0.00025210747941228906,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,320,-0.0003438777985274588,3.314911177948465e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,321,-0.0007836120351620846,-0.00021733651116867536,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,322,-0.0006835285413736569,-0.00015976858527411153,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,323,0.0025699351344032895,0.0056915512002939095,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,324,-0.0006338762900156003,0.00019727279296538613,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,325,-0.0005152440597852581,-0.00011549003991129236,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,326,1.0442609602145936e-05,0.0006127930957481875,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,327,0.0007385646264366219,0.0027031912177396533,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,328,-0.00019829926567482836,0.00016269841594113155,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,329,-0.000532793204754467,-6.569853471721787e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,330,-0.0002829092267827016,0.0009412278316112688,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,331,8.250219269867465e-06,0.0009923884706675712,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,332,0.00013318654987143352,0.0010937893008544086,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,333,0.0002494458978762326,0.0013021754990336087,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,334,-0.0002588825345770651,0.0006770144282713386,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,335,-1.0918926763969772e-05,1.9116752266179482e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,336,-0.00045895267241724547,-5.732978629602314e-07,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,337,-0.0005635808030528544,3.51677065714151e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,338,-0.0004792014072527717,-5.76083878597311e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,339,-1.94224826369771e-05,0.0005313240340392156,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,340,6.987661575236226e-05,0.0010524031516490062,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,341,-0.0007517682584788354,-0.00015041971830814793,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,342,-4.529464819102991e-05,0.0007800579351112114,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,343,7.751556001722726e-05,0.00097597678298883,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,344,-8.942159997976651e-05,0.0010721850034173808,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,345,-0.00014937394163516693,0.00020374453508503754,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,346,0.0006976250585455923,0.0023561915696472258,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,347,0.0018164069376155334,0.004413033024500246,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,348,-0.00016095616118805278,0.00011394182506274664,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,349,-0.0013884736246230767,-0.0006024931878033657,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,350,-8.094161407207201e-05,0.0006861661006092867,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,351,-0.0005535733504300477,0.0008659570613944179,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,352,1.1044356435396807e-05,0.0006957825418298924,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,353,-0.0012676355746989443,-0.00048330814656638577,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,354,-0.0003706282280565576,8.863413863763325e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,355,-0.0005411041944380357,-8.514406275200725e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,356,-0.0020585279108127352,-0.0012163179012775194,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,357,-0.0004883971849217184,-5.81912349777447e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,358,-0.00014593911078075728,0.00010418361784730878,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,359,-0.0002511473523373886,0.00023251679097802125,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,360,-0.0007394155887009424,-0.00019931939918632624,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,361,-8.422116883938235e-05,0.0004668095590418253,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,362,-0.0003533763649830046,0.001186568361475182,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,363,5.485020532308704e-05,0.0008768851675448053,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,364,-0.00026872499504471126,0.0005465661178097325,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,365,-0.0006811614998243343,-1.3063550603875651e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,366,-0.0006272238312813871,-0.00016516511201059014,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,367,0.00021985571509408608,0.0013957913968845048,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,368,-0.0007164066884659537,0.0009129463283200634,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,369,-0.00018639960493810337,0.0003743907937500679,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,370,-0.00011682672795887417,4.773019388121247e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,371,-0.0003103778382401723,1.0728147124661191e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,372,-5.313074918994465e-05,0.0009151966099364417,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,373,-9.698131281865585e-05,0.0001549260859706747,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,374,0.00011170550520656075,0.0010959850426652262,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,375,-0.0004443119583553701,4.632791224146171e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,376,-0.0001746617416069074,0.0001259275596013909,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,377,0.0003488624701851184,0.0016734946041169207,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,378,0.0002710383367810487,0.0018380628446247882,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,379,1.1487496710205214e-05,0.0015326751527457438,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,380,0.0008000323112788421,0.0032097059607895106,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,381,0.0005027059548872725,0.0025640864025698873,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,382,-8.620785059154645e-05,0.0013704941161395423,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,383,2.1071095121283356e-05,0.0004957092294323173,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,384,0.0007330400073543575,0.0023501028319165007,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,385,-0.000122581517374043,0.00021420452916959265,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,386,-0.00046111469630805146,0.0005874298108825005,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,387,-0.0006076688345534875,0.0005554002013954396,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,388,-9.132889996982252e-05,0.0015952978177213861,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,389,-0.000313551874169149,0.0005648774179267679,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,390,0.0004340836730582498,0.0017743060548228717,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,391,-0.0005053678396950145,0.00016923359333226307,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,392,0.0009388580058292129,0.0027344840530715286,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,393,-0.0001738111372702189,0.00026702662474764605,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,394,0.0009290446439322864,0.002835435957423471,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,395,0.00025696792607332597,0.001578022094501863,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,396,-9.238937742667153e-05,0.00012823259581856705,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,397,-0.00013830576865547783,0.0001400047045017061,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,398,0.0007751954648166359,0.0025322973863343146,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,399,-0.0003176609985632295,0.00023685279897628364,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,400,0.0020559729045879216,0.004780199231030735,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,401,-0.0008168864257561692,-0.0003154637143595873,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,402,-0.0007312653916661249,0.00017075462238030914,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,403,-4.239227454383432e-05,0.0016400198347475414,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,404,-0.0003478228852636933,1.3185920610780943e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,405,0.0004829600923477173,0.001825566138559609,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,406,0.0005162334230186527,0.0026068445933535855,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,407,-0.00012821404589635765,0.00011020580493659171,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,408,0.0008542549436498237,0.002394739474739893,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,409,0.0002509609787842426,0.0016067953045119099,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,410,-5.0220039844117714e-05,0.0006067333539402919,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,411,6.68470567340429e-05,0.0014018255661161771,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,412,-0.000880867310696809,-0.00036914825337580615,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,413,0.000542008232599478,0.0023940657125696707,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,414,-0.0010248466900066866,-0.0001377198137623159,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,415,-0.00026789149246780886,0.00039193305478568696,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,416,0.0017616953576219396,0.004071206858717258,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,417,-0.0003929859030137872,0.0005325802619445819,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,418,-0.0012808559289589905,-0.0005512676844082742,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,419,0.0008776565846639883,0.002505039505392437,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,420,4.756918013998357e-05,0.0012165063455895075,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,421,-0.0003788351494951603,0.002168964641906357,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,422,0.0022081617678604837,0.005036370343905416,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,423,-0.0001283738157323855,0.00037185261815664283,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,424,0.0007351047474413175,0.0029784775196582403,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,425,-0.00046301114997249204,-6.976110187101314e-05,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,426,0.0008798148788169979,0.003199156762801414,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,427,-0.0006737508631575184,-0.0002456838899682068,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,428,-0.0006446746862806552,0.00019980114973294771,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,429,-0.00013613807790419097,0.00013229717917667694,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,430,0.0004905744614803198,0.0023053337167072696,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,431,0.0021202247654399375,0.005080964494273421,0,0.9999999999999999,0.0
openai_gpt56_sol,GPT,score_x_difficulty,0.25,1.2891644074495274,432,-8.370219060482853e-05,0.0015562737994664344,0,0.9999999999999999,0.0
