question_id,model_alias,model_endpoint,returned_model_id,provider,L,C,display_condition,reported_confidence,displayed_confidence,frozen_answer,stage1_correct,prompt_hash,request_key,attempt_number,raw_response,parsed_action,parse_status,latency_ms,input_tokens,output_tokens,estimated_cost_usd,api_timestamp,reused_from_task_002,ok,repeat_index,phase
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,hidden,0.99,,J,True,301b1afe43f88a7c5b89ed4736f38b4dae59fc1e558fe76c9388b18d5009a654,verification:d7e7ad3e7fd129aaad87a140d24854da2b42083e9ec901084765f04998d33b52,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1328.6837499472313,329,16,0.001636,2026-09-17T06:40:10.712086+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,true_confidence_visible,0.99,0.99,J,True,088315f49398e3146db9b4d899d90772ded57c308d007297bc5ab6ee9f857c86,verification:6517b6a8e197086b8a16f8f43ea9ae46f59aa6d68400cb05c7595cc6b7481ea3,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1401.5030000009574,346,16,0.001704,2026-09-17T06:40:11.492357+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_1,0.99,0.8,J,True,3417c99ae92c080504619cd1b0e96218900bce31661a4da7ab51f2448688969d,verification:b86d33a34d2d7c4b8bfb16b56f52c7fc0713e0e91bf4c19f68c0ab3773c35f08,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1579.4804169563577,346,14,0.001664,2026-09-17T06:40:11.919758+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_2,0.99,0.88,J,True,72700243fc04e4e671f364bdd0204a04ab88c9ebb1326ac70f1af808aec38438,verification:5b9cfe3a555f64fcd52438805e0e17351bb9c4f20435ee49acd18b43d40d7492,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1337.13804197032,346,14,0.001664,2026-09-17T06:40:11.965948+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_3,0.99,0.89,J,True,f46d77ec88492cb70a388804088599397a34f20827cd65becfeb0995fab9ad97,verification:cbc9b006172f9d58f258d3b5ecb7765046670060da4a21f577d9e8b1b1e793a9,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1154.1056669666432,346,14,0.001664,2026-09-17T06:40:11.874945+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_4,0.99,0.91,J,True,d0b96689835b73524725f8322d2a60fd93d13db7e21b468780b572c9f6bb8dbf,verification:9dd1374c9eee142cad5766b21069460cacef0261f693f30774116fc13a62b72d,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1878.0860839760862,346,16,0.001704,2026-09-17T06:40:13.375054+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_5,0.99,0.99,J,True,088315f49398e3146db9b4d899d90772ded57c308d007297bc5ab6ee9f857c86,verification:1c652553e8e846cb7800b702b99a99301a5b4e575d8d9f6b806a20945ab1cc0b,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,3362.053457996808,346,16,0.001704,2026-09-17T06:40:15.244413+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,hidden,0.99,,J,True,b80e03c3b624cb1ba6d30720197da62fa1c5bd99a5cbb25874e4e01cc4080b07,verification:7dbc2607fe3dc01e01bdebfc9f6a97301a18f4934213cc0ad6b6d465dc7098ca,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1859.9293750012293,329,16,0.001636,2026-09-17T06:40:13.786459+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,true_confidence_visible,0.99,0.99,J,True,879f7c5d3f040d16e39eb76c98a9b646ba89043daa66a03aea262f7890984abe,verification:42ec9b2d637ac679d01ecaa9de670d6300368e26d80ce6cff6a82cecca2b82f7,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1369.6185000007972,346,16,0.001704,2026-09-17T06:40:13.340930+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_1,0.99,0.9,J,True,a22225c519be60119441952de6ebea56337f316cd6f22aa1367713e0f771b6ea,verification:03069438d8a6f232e17b0057595dc3ed5bdca0e9b59c79cc32e091c9ad249952,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1420.5309170065448,346,14,0.001664,2026-09-17T06:40:14.766268+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_2,0.99,0.93,J,True,d6461760fb2be827ce2ffa82a9bc0ab3040e702e1375a537716c8f8893c0c1cf,verification:3893c78c4d91acef139b7cbcd5918c1a0cc7186ad22ac6a477f220c0eb6a80e4,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1324.8717919923365,346,14,0.001664,2026-09-17T06:40:14.705686+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_3,0.99,0.94,J,True,a973b710d2563a88e5ab487b04b9c8a8e0be392084e37d797f4dac1210a075c5,verification:b34b3fc724bcac404b7d47911cb49757aa7c5d991832bf9db83107d4725208f1,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1537.0154160191305,346,14,0.001664,2026-09-17T06:40:15.328071+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_4,0.99,0.96,J,True,2063e99dcd83351d0922512c5a91553370c4094eacace93cdd6e7e900782481a,verification:1a62dca25aee7abb846ff42c2a39ff1ca27077d3314df417d188a7c6394fc418,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1294.3797080079094,346,16,0.001704,2026-09-17T06:40:16.006149+00:00,True,True,0,primary
mmlu_pro:test:6662,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_5,0.99,0.99,J,True,879f7c5d3f040d16e39eb76c98a9b646ba89043daa66a03aea262f7890984abe,verification:688e82ca5043dfba7c97ead74b7e2b47ef2583d07ab477a84334d9a725fc1ddd,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1357.415083970409,346,16,0.001704,2026-09-17T06:40:16.131461+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,hidden,0.9,,J,True,301b1afe43f88a7c5b89ed4736f38b4dae59fc1e558fe76c9388b18d5009a654,verification:fda314cd8c37c88dea06fa15be4735bc0f505b371bb649baaf08ef44e2251c50,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1471.2572499993257,682,19,0.001554,2026-09-17T06:40:16.721406+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,true_confidence_visible,0.9,0.9,J,True,e4518433584f525914ea1b5c49cd0803ed19e969367d5a22956927f5baacc967,verification:ebcfec64e843dacf50bd0e2514fa2d08a10d1968dcaf3f7f329c7a5fcd055344,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1318.932207999751,710,19,0.00161,2026-09-17T06:40:16.655262+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_1,0.9,0.8,J,True,3417c99ae92c080504619cd1b0e96218900bce31661a4da7ab51f2448688969d,verification:8ba15e3f212dea1931343ba99c70958a74734254a73c3fd6233e76d377568236,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1844.997958978638,710,18,0.0016,2026-09-17T06:40:17.861948+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_2,0.9,0.88,J,True,72700243fc04e4e671f364bdd0204a04ab88c9ebb1326ac70f1af808aec38438,verification:3796981a610b54fbd72dfc6a787ef6976884943c5184e50c90c6c8410e25a9cf,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1808.3486669929698,710,19,0.00161,2026-09-17T06:40:17.948527+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_3,0.9,0.89,J,True,f46d77ec88492cb70a388804088599397a34f20827cd65becfeb0995fab9ad97,verification:dff89970aaee655029e69e2e0671bab66d698e2a637c8c4fd573b3418bf7ff0a,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1277.882915979717,710,19,0.00161,2026-09-17T06:40:17.940216+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_4,0.9,0.91,J,True,d0b96689835b73524725f8322d2a60fd93d13db7e21b468780b572c9f6bb8dbf,verification:5b09f1e0e0cacc871a5aa2bea5b22810f9a9ea7ddb41e2ebe6d8598c0d75e63d,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1600.1971249934286,710,19,0.00161,2026-09-17T06:40:18.327215+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_5,0.9,0.99,J,True,088315f49398e3146db9b4d899d90772ded57c308d007297bc5ab6ee9f857c86,verification:21483be43f06a3101e3bbae0655a585fa8c70b74846f28c3bb1f50fffb433c1d,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1330.6376250111498,710,19,0.00161,2026-09-17T06:40:19.202262+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,hidden,0.9,,J,True,b80e03c3b624cb1ba6d30720197da62fa1c5bd99a5cbb25874e4e01cc4080b07,verification:f564481ade52a64b8d99fe7e093a20225669dc8b0cf1edc0f585644579c81261,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1268.3957919944078,682,19,0.001554,2026-09-17T06:40:19.215125+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,true_confidence_visible,0.9,0.9,J,True,a22225c519be60119441952de6ebea56337f316cd6f22aa1367713e0f771b6ea,verification:6ada21755578444a5d1bd2888bd0ec6afd920181a34814d572a7f95df412a18f,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1182.2235419531353,710,18,0.0016,2026-09-17T06:40:19.138794+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_1,0.9,0.9,J,True,a22225c519be60119441952de6ebea56337f316cd6f22aa1367713e0f771b6ea,verification:c06cd1d586bc895f60eed61e4e0e3ea3e96b8c3dca130af4bd221722d38e6d2c,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1452.9860410257243,710,18,0.0016,2026-09-17T06:40:19.784979+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_2,0.9,0.93,J,True,d6461760fb2be827ce2ffa82a9bc0ab3040e702e1375a537716c8f8893c0c1cf,verification:20923ba3663e5205be00435602838f8184fcd0877cd8c17b80db3195ee32c97e,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1450.2690000226721,710,19,0.00161,2026-09-17T06:40:20.597372+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_3,0.9,0.94,J,True,a973b710d2563a88e5ab487b04b9c8a8e0be392084e37d797f4dac1210a075c5,verification:47820c7b5adda71379acd339451fab6749fdf7ca198d560af1babe4260cacfc4,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1316.5161659708247,710,19,0.00161,2026-09-17T06:40:20.527196+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_4,0.9,0.96,J,True,2063e99dcd83351d0922512c5a91553370c4094eacace93cdd6e7e900782481a,verification:a615215cb8f9a22ed53c99517516beb26a9fa12431a43211235313919d268832,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1447.4975829944015,710,19,0.00161,2026-09-17T06:40:20.668898+00:00,True,True,0,primary
mmlu_pro:test:6662,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_5,0.9,0.99,J,True,879f7c5d3f040d16e39eb76c98a9b646ba89043daa66a03aea262f7890984abe,verification:5997a65d5ced9ebca2629ed863b693eb742989dec1945a7c74b433e5366673d1,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1071.055707987398,710,19,0.00161,2026-09-17T06:40:20.864031+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,hidden,0.89,,A,False,8d4435848efb927efef6b6038547c600dbcec476f7903ba46710d5e2ec2a2b60,verification:df78aeaafaef747bf6c5d544c90da833cc81a5fd448b363f6c76a884ce49bacc,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1547.1796659985557,306,16,0.001544,2026-09-17T06:40:22.082240+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,true_confidence_visible,0.89,0.89,A,False,da970a99be9d8d9068102ac92c3ad8a8a963ae41c4407364e02bdefb68a4261f,verification:a4df2173e2fa83b60d94608bddbd4a94d4b3b7d28895b029a49715394f51cd1e,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1147.4093329743482,323,14,0.001572,2026-09-17T06:40:21.750673+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_1,0.89,0.8,A,False,30b3559e87e5cb7a9fa860d03a81b2a946be0a1c212bf828ddcdf2edd5c4d016,verification:44c42c6c5162688b19eeb6c377759e1d89fc12bfaf5326ee42231b8a7d6e9956,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1633.424500003457,323,14,0.001572,2026-09-17T06:40:22.307036+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_2,0.89,0.88,A,False,36c97444eb83882e25d4f440cf895e2656e8501d491edbe3a762727998802ab6,verification:ef8e28e571a41bf04a607ec729d76c81652d8d8ec8ed88000fe3ed7ebb22f022,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1442.3001669929363,323,14,0.001572,2026-09-17T06:40:22.312325+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_3,0.89,0.89,A,False,da970a99be9d8d9068102ac92c3ad8a8a963ae41c4407364e02bdefb68a4261f,verification:bb33690556aa28ed9b2ef99bf5e58f1a8b3ae998ea02c8dd362bcf1f81f9a7d3,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1211.8721659644507,323,14,0.001572,2026-09-17T06:40:22.968053+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_4,0.89,0.91,A,False,af22a28e8417d63518947c019723cb714437b8775b3b3523285d65fb0308ce95,verification:f60c59d90e6c3f76abb22f52168d29b6b7de3477825c186a544b1033f586741d,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1191.8635420151986,323,16,0.001612,2026-09-17T06:40:23.281899+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,10.0,1.0,manipulated_5,0.89,0.99,A,False,fc79afcafe967e56ff7a6a0c084b317c0037fa2e519989f3836ed67fd5b1313b,verification:6f8711559e75789f4a8faf527132632ac15354f72877dc94386b222b7f52274a,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1148.7052079755813,323,16,0.001612,2026-09-17T06:40:23.460909+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,hidden,0.89,,A,False,ce0b9f57dd4c0dd7c3cf8f5b59f622a0232afe0d7e5d9a0a33f1bc8e0575751e,verification:0062bfaced12b8cd7fe21dabab1b419239b865a69e98559e0955337aa54c3b7d,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,2017.1662080101669,306,16,0.001544,2026-09-17T06:40:24.333551+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,true_confidence_visible,0.89,0.89,A,False,bc6fc4599f5e5466d2045ebb17c1a750f9f38515a8270ed1f4a436b5da75b02b,verification:969a88ac2abc93c4409dae8ac58f85b5a45ed69066859c1af9465dad09f78e9e,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1006.4974169945344,323,14,0.001572,2026-09-17T06:40:23.981699+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_1,0.89,0.9,A,False,2ddeddf09269ced839b5491f415e2ba5f3875b8f94a5d82560b287c6f537c9ce,verification:c847ed5d7c09ca8a0e7812131273babe4eb32b1e80895a25b8917c67c9ff05f4,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1475.640624994412,323,14,0.001572,2026-09-17T06:40:24.763273+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_2,0.89,0.93,A,False,7f84ea661eba0c64dbeb22b98f2fe758a610ea28059f41dfbcf77d04d670f542,verification:cbedb98889848a1dbc00ed3676647aad580896137df4fe5078526fddc39e69f8,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1139.0400000382215,323,14,0.001572,2026-09-17T06:40:24.605932+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_3,0.89,0.94,A,False,53e4c8814595c4dab346a3f8ea08b8deace3986793da3358a6b0f62cdf464b3a,verification:80d23f155d2867021cba0eeede7eaa9fd14d5818286df7177025f402afa7f62f,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,5075.140958011616,323,14,0.001572,2026-09-17T06:40:29.063469+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_4,0.89,0.96,A,False,be117fb5ad9d3554a64c63b852208d0be3c409d462210072a069abe62ff3da26,verification:9f90b71e33392e7efad7a91cbe0517805fda9694369078072c9d33eb0297607e,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1325.610667001456,323,16,0.001612,2026-09-17T06:40:25.665473+00:00,True,True,0,primary
mmlu_pro:test:4290,openai_gpt56_sol,gpt-5.6-sol,gpt-5.6-sol,openai,20.0,1.0,manipulated_5,0.89,0.99,A,False,3a51027b529ec0b5fc29688bdfdabe82958e0653b89bacfbd3f8631e2b8b92f2,verification:beea98dc474e1fcba0e542c5b1c9e1c214d5fd1a7dd088f0a025391f21a77496,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1061.9790839846246,323,16,0.001612,2026-09-17T06:40:25.674921+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,hidden,0.72,,A,False,8d4435848efb927efef6b6038547c600dbcec476f7903ba46710d5e2ec2a2b60,verification:09f5a98067c1f497801762fbec75cc1a36c5ef8f284893e32ad4dba5cebba3a7,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1478.0268329777755,681,19,0.001552,2026-09-17T06:40:26.248166+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,true_confidence_visible,0.72,0.72,A,False,e681de23879e898582efb7f244ff533f05bbf0c09e68d6d9b032e0d3fd1aa9ea,verification:ac71ad63aa12911fca34f22bee8b850a1ced38f8ddc7cdd771e7b8b3160c1ffd,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1580.4432079894468,709,18,0.001598,2026-09-17T06:40:27.254237+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_1,0.72,0.8,A,False,30b3559e87e5cb7a9fa860d03a81b2a946be0a1c212bf828ddcdf2edd5c4d016,verification:18facff36364e9de2f333fd8e289971c4437ca8567d674a22afda0e198157849,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1394.4072080194019,709,18,0.001598,2026-09-17T06:40:27.075649+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_2,0.72,0.88,A,False,36c97444eb83882e25d4f440cf895e2656e8501d491edbe3a762727998802ab6,verification:b013f88b0674ed748d1fc138e0105429f88628dd05d4dc349598f3880b0f4eae,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1873.5900000319816,709,18,0.001598,2026-09-17T06:40:28.129737+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_3,0.72,0.89,A,False,da970a99be9d8d9068102ac92c3ad8a8a963ae41c4407364e02bdefb68a4261f,verification:9102fae3e0838121c660414666475921429a5e949d2f504a8c99e52a7c80e792,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1755.9569170116447,709,18,0.001598,2026-09-17T06:40:28.838323+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_4,0.72,0.91,A,False,af22a28e8417d63518947c019723cb714437b8775b3b3523285d65fb0308ce95,verification:0bec322dc98d46eb27014b05474c504e5d617c0f0687c463349d0ac2c84a569a,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1299.1486670216545,709,18,0.001598,2026-09-17T06:40:28.561166+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,10.0,1.0,manipulated_5,0.72,0.99,A,False,fc79afcafe967e56ff7a6a0c084b317c0037fa2e519989f3836ed67fd5b1313b,verification:c3ec95f9b71c81549de2c02e5dc51d0ffdbe81e2fac5e7d5654ba6b995e6baa7,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1688.0066670128144,709,19,0.001608,2026-09-17T06:40:29.826672+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,hidden,0.72,,A,False,ce0b9f57dd4c0dd7c3cf8f5b59f622a0232afe0d7e5d9a0a33f1bc8e0575751e,verification:a86f67391242dde8fbc739e5b68a3a4cc1546615caaba58b4c90b4511c843fde,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1418.2554580038413,681,20,0.001562,2026-09-17T06:40:29.988088+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,true_confidence_visible,0.72,0.72,A,False,9e2fc686f719bfad369e39812b0c002ac33b361c195a15d5c986288074b8ac33,verification:6e81911fa222ceec5c32ad814fbbb2f0f4f5626167e1b55e59ccf3db78551a60,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1441.6685830219649,709,18,0.001598,2026-09-17T06:40:30.285940+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_1,0.72,0.9,A,False,2ddeddf09269ced839b5491f415e2ba5f3875b8f94a5d82560b287c6f537c9ce,verification:333ad184bea33675ac7247bf1cd73f545069528a8cd1bf5ce6cbdcec8ce3d3a8,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1527.8967919875868,709,18,0.001598,2026-09-17T06:40:30.596079+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_2,0.72,0.93,A,False,7f84ea661eba0c64dbeb22b98f2fe758a610ea28059f41dfbcf77d04d670f542,verification:7a5d26d744474f4204e4ab7affddbb19dad263c1f438f29824844a28d3f660a2,1,"{""action"":""VERIFY_FIRST""}",VERIFY_FIRST,success,1722.690083028283,709,18,0.001598,2026-09-17T06:40:31.557244+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_3,0.72,0.94,A,False,53e4c8814595c4dab346a3f8ea08b8deace3986793da3358a6b0f62cdf464b3a,verification:787e3e12db46dedcbf5df8351112e2bd7cc895ba9070b6d03219a003af693f95,1,"{""action"": ""USE_UNVERIFIED""}",USE_UNVERIFIED,success,2046.4961669640616,709,27,0.001688,2026-09-17T06:40:32.043998+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_4,0.72,0.96,A,False,be117fb5ad9d3554a64c63b852208d0be3c409d462210072a069abe62ff3da26,verification:5fbc60056f570df28a35a6ab68a070f30de8bb5eaf2128fc52cb22cfee842d7e,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1507.8782079508528,709,19,0.001608,2026-09-17T06:40:31.801346+00:00,True,True,0,primary
mmlu_pro:test:4290,anthropic_sonnet5,claude-sonnet-5,claude-sonnet-5,anthropic,20.0,1.0,manipulated_5,0.72,0.99,A,False,3a51027b529ec0b5fc29688bdfdabe82958e0653b89bacfbd3f8631e2b8b92f2,verification:eb4f851134976e5bff3242edccf2c82b97cf47d0f1249851895a2b63487a89fa,1,"{""action"":""USE_UNVERIFIED""}",USE_UNVERIFIED,success,1635.7855420210399,709,19,0.001608,2026-09-17T06:40:32.240289+00:00,True,True,0,primary
