source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
task007b,mmlu_pro:test:774,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",482,9,0.00039525,68fa1d06a9588a60946c7feef21ee1fb9f095695dbf3388c2bffcba035a97995,verification:2c4e882a9355b203c6cac3854c586b1bbe98f482f3a23f239336ba965b170c68
task007b,mmlu_pro:test:774,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",429,294,0.00142425,a12c21b45d9733154335722a5acfb69231fc8fd5db7b4e68885ea7036936de12,verification:5f1645b686f53129596b76b6dec4d117578d7dc996a63e704cb95ecf900b480c
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",523,6,0.00066875,dd4895fb60014c6a79b6d9c13741f8057b264caf4ccbeb18c02697c4d1c4c925,verification:04094e5637363ff05d99ace5e1d537c03fdd834fe6aae98c7cf61490e39f71ea
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",540,6,0.00069,b84c5424f2e3befc53908fcdea6fe901e983f191e1ba4c5311311928dbe8e5a6,verification:07ed70bc7cb39c18424f767c915fd641cf7c18e48e9873c9b98bdf2341bec26b
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",540,6,0.00069,b5bd3a54321d702d168029e9193cf1771e477a875af2b0269fbb3d58f241ed56,verification:7bc35e76349041f42adbcd0539351e8af4998321ea4cefe53c14dba1c70a2a6c
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",540,6,0.00069,168d42b61ded1f6c0781887943db5f73d7128a784171e9ae1195d1339aee3413,verification:b8f179658ea5f1a62a8e136d4e633d771cd68aeae89a0e19650f547041f83833
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",524,6,0.00067,fddf93d7646c15dc39566f4ffc2f6b83ff03b987ee73f05167a243ad89d39cc3,verification:e309517f45386e8e8e051c49c010a5bc0574f22e6cec2e744b97c992b4136833
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,0.7,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",541,6,0.00069125,4de36c6c25382e200b3381662a370143ff972920df11ef449016cd20b8ac904a,verification:aa5a1cbbd6fff8b28aad3cf071d7e0bd371f5ec19f71ab1562fe6c893b6ecb91
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,0.9,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",541,6,0.00069125,c1ba13b69ce3b952461b4f3386f4ab270c7d70dbfb202453fa0d4181b009ebe1,verification:4a73622a3a7aa5b909c59f3d9cb04be5d250f74278d9d358044c89b93c349c07
task007b,mmlu_pro:test:774,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,0.99,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",541,6,0.00069125,58715b832bd7674cb0963043eeb6dd68d4024c8dc2b80dccb8bcc0cd285a93b9,verification:db0ec305b4f99b500a0679e307f919a9e8e4f1f1bd7ee01b8f860f015bbe5e2a
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",378,175,0.00093975,893662ac458a814c6e7c6fb2597f203089201826ca1bfb006d0db027c5a54fa9,verification:b3b031875cd925100b3297e5ed988ccae801a104bb71c04fc59e44c76fb1b8e9
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",396,191,0.00101325,53bbc8187c69dc54154f59c414f81df99d57f8e0e88abc8057aad36534201c17,verification:eb8be2eabdcedea40340a8ef0a4e2ce6f25487f134a3daeab288deef64c73e9c
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",396,200,0.001047,bf9f6c0b8f769fd76bb524d2154003c4aa88171ab50d951b4d8f0e07f399252f,verification:ec087abf7142bd03578fa262b44ecef5ecb8d63bce056a2f9ad6bdf41fdefab9
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",397,138,0.00081525,208037de86dfeacbde8d97c8c3631b1e35a9f860772d25017a5b602ec4193ce0,verification:713056e2ead1927d858384fdb1c75b43514039ebfd1433cdb87160a381f09cfa
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",379,288,0.00136425,a03bbbec9ff53b9645ba0d84fa135cfc47e7ac4d63317c9b00667efbd101f8fa,verification:74de610ece405e87b1640d01f855580c2d6157529cc8cd459c5672e14d5d3d49
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",397,414,0.00185025,37e10aa67ac2898020f71812b9d4a3cbb1ca1a6d8ec403abd250df9a17700619,verification:9f29808ee0a394942afe10425691fd94f62528da8685c3fdcf310c80d588af13
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",397,157,0.0008865,fde5c0720f949ac99c61ab8e17eaf2fb6587c0131872037e7e661168428af101,verification:e0e77e4d1ce83325c27c80f88fc749fc00cd3f9d7e5be1a48f0e04467ec6cdaf
task007b,mmlu_pro:test:4568,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",398,286,0.001371,f2830a9a02829188227e9d93c27847f085f215e96365fd6286f114fb400bc398,verification:daec02eb3d31050488dfb117861de219dfb60559cd0a8276716aae225630ca1c
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",501,6,0.00064125,893662ac458a814c6e7c6fb2597f203089201826ca1bfb006d0db027c5a54fa9,verification:eab616a472e1b09e5cdfe436ce8036e73cad8f3595e0f881608941565948b7bc
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",518,6,0.0006625,53bbc8187c69dc54154f59c414f81df99d57f8e0e88abc8057aad36534201c17,verification:c705e83407e6607417c3bdac82522b63a6b707b79678018c3af0dfbb54467f4d
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",518,6,0.0006625,bf9f6c0b8f769fd76bb524d2154003c4aa88171ab50d951b4d8f0e07f399252f,verification:40e26768421288b15125d15758f6566ed91c7543bae259093f42eda6f248b307
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",518,6,0.0006625,208037de86dfeacbde8d97c8c3631b1e35a9f860772d25017a5b602ec4193ce0,verification:cdea272b81a3b02315795fa4dcdea9f210d69859ec33c7580b79bbcdbc3800b3
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",502,6,0.0006425,a03bbbec9ff53b9645ba0d84fa135cfc47e7ac4d63317c9b00667efbd101f8fa,verification:0aa574d080e8dc06f08e82d83b80bb6a948348ef2bd33c3c7408173cde29e95b
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",519,6,0.00066375,37e10aa67ac2898020f71812b9d4a3cbb1ca1a6d8ec403abd250df9a17700619,verification:310f7b9d6f5edd7ac2df5d27344e42d966feec57dacf4a51dc80f65f4dffa951
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",519,6,0.00066375,fde5c0720f949ac99c61ab8e17eaf2fb6587c0131872037e7e661168428af101,verification:f3abcb4bef5727c9e3ac4210de3fed54dcef8cca618e7577ae7cae83102f0034
task007b,mmlu_pro:test:4568,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",519,6,0.00066375,f2830a9a02829188227e9d93c27847f085f215e96365fd6286f114fb400bc398,verification:e3cf9514ea6b240c5b8ba49c757ac98ad10117b120ec24b7487655342732e1a2
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",388,184,0.000981,63d0f46144b1fbd39b29f01f00d4fb9f1400feade627529e4fcb332a1a12137f,verification:f0a0b903f634bc8c4138852fefd1fa0c4bde7f362256ac2f2b6d07715899f942
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",406,250,0.001242,2e937fde65640a9bbe38b5b56fba1ecda8dbf5dc8f64edcbc829c1cd02d98fe4,verification:a8fe8a6366a795171489c4ebb371a0106d6b65017d8233ecf1a2f439e8f36abe
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",406,124,0.0007695,d34ec8c5152bbad1de9767b9f52ed501b8a7b70a7c234bc871aced8d4797e976,verification:e1346e9ee851206df1e244cdf03d9f6befded9f295ffeb34ae0dbd322304d93e
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",407,134,0.00080775,e25e03a3d716959b464d8a38e80acfaf235d5d8c8a06cdca49b1eef33a6625ab,verification:8d9e5bec10cd91d16e71981e3dc769f1bded7c531a9161f6a31e57cb39789a2b
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",389,192,0.00101175,ed4c0e433ec5b5397eee99458a78cabf6d23b7a00c66b7557143143d51a1af08,verification:aa1876d93adfdd17dc7366933d1b898e1273f9931a61c2f9841e20eebb270a1f
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",407,319,0.0015015,af2c0b6889e130ea35801621af7ec22bdee42e3f56c34b9193b50cb53b22fdcf,verification:6abc0cd2b5451e1baf7a9b416880b35718f9cf777f0921c4db828c1c556b97c6
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,0.9,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",407,197,0.001044,fcb152eb3e1580fac630890fa2b27f87831456f403ed985378f9653af35e05e1,verification:bb9c62ac6f7ddffb8bfd5e1aef8d6f91ba612c7e7b8b185fea269ea8608306f5
task007b,mmlu_pro:test:9646,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,0.99,A,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",408,260,0.001281,9466425e244637a6c81d5480cdb42ef29f860b7ac8b7511316392ef8c864bc3c,verification:8387d5f28cd0837e07e18d8e42fca14207df699b78d14a5fcbd07aab659a84cf
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",512,6,0.000655,f0ea7e780ef57310fb591798c2fe93127b64f100f8725c102d2415367b079e8b,verification:cb79be074c885a131042e26f8a53d15e08020cc16251bc84baa608582234ca48
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",529,6,0.00067625,b4f8a2202d1fb46dc8801add3c169efa0561d61d64fd5a85f56dc5fcd00252c9,verification:873749e047968e4fec232e9dd8b8754853c964f4b154de10154f27d1bbfbbfbb
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",529,6,0.00067625,00981d8d8b4b6c3f808722527320d6762f3e3c0f8aa768478372446be39c7ea9,verification:66b6b73012d4875e8b012166d6d1d3d7ae6d2056f04a5b08b3a41b36096618c1
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",529,6,0.00067625,2c073e10cc36155a226e86d890f7650a348730adf58547341468ae521ebecd17,verification:6cc6b3b5dc7d2f794d369f670a4b096612bf69019a97d80c10f2e830c6105bd3
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",513,6,0.00065625,d24abf8c3fa560f9b5158b874b460b1c6d0cbab7e960bac6828d6895f9693a72,verification:e68dd7776f3cd38ebf2bc608e940b801d1c8e9eca1fc1e746aad9dd8bd1b4327
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,0.7,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",530,6,0.0006775,77eb74d8817fd9140118954ddb02b4dcb528c12ce2b34218a0ea44ac87a13bad,verification:8ee4519cbdea6d92ed2958a58b995110868496c82e62c0ea63c5d40f768931bf
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,0.9,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",530,6,0.0006775,c04a15c41aaab3d71ddb87e9c77a811ec3583b5e7f926a4a54fbb8963c46b6e4,verification:79c4dcd6eb1c0dfe9637ac1d4a6788e36fc00824636ae95cf242ad3d38a5e549
task007b,mmlu_pro:test:9646,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,0.99,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",530,6,0.0006775,a2e8dbe8b351c02c4f3839a30a37f8f9e346bbf303d38c70ea01ab156dd30cb7,verification:85d915f5d12321f629f57cd6cfbd8fad1663313276183b336f8d702fccf0d9c4
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",579,496,0.00229425,e6d2565aa16612d5df1178f232546023b58689b180355103920967ba67f1cb96,verification:c8028e9b0b6b1ba664183f9fdc45aded9c09420a76150f6341c918b3967da4b6
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",597,497,0.0023115,541cfe17277deea9c28dbd0cc67aedf8443fcc715e09f66753ccb391cedc5069,verification:308514fcea840ff96c534cc3a59b7098aa3fca6dd55f0866937a3b2effb23a9b
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",647,8,0.00051525,ee900cb22d8c97abeba812dcc2fd38c527a68db8d323e1e427304193403de901,verification:51bffb80f55d867b0b7fc366ce1b77dce35773d86b045db1d8ae6aeaa4f8947e
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",598,496,0.0023085,a16bb826cb8b92765efd84897c4a756151cfb1f939e295f96d9e1d3bfc14c487,verification:614ea89a9571e0c6c907dacf7389868ce527b1c1d075a43fbb9c4e372156a84d
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",580,497,0.00229875,16d9c69591dec9fff56a44ae3f36b5b7e26a3f43797a1dbb82e79e5830765f2f,verification:594d36160ac59e089e85e0cfe2c0ddeb0291e704bda305fafe5ad2ce657f50d4
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,0.7,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",598,497,0.00231225,86e5d45d6f9eccdf49106e49f87c74ac09a3e95b5ae3aad1c44df8a6a712c6fd,verification:665e965b5d526f20bdcb6f0f2fd4ab89536622b3c54b108b9ad3a47ff9a9a040
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,0.9,D,False,USE_UNVERIFIED,0,"{""action"": ""USE_UNVERIFIED""}",598,498,0.002316,8f7672b045de19355c10944f68b32080839345d6789ba4db2b2095ab68aa77f3,verification:cae3a658ea050dc6e21a1e196a33efbbb2bcb8ec30adfca3608ffc13f2fb2d15
task007b,mmlu_pro:test:11802,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,0.99,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",653,50,0.00067725,d0e3e821409ee72f27f87e35ac0256db0d953f7ff746e5815ae13e161ba6e517,verification:261b04d67f53b644e5df2a2118416343c4be051d054bae418189398c9f311fa4
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",689,6,0.00087625,af0e37d8d84b21d4a37070168f1b95b71bbdb2ee28d91036a9f2fe10d8c9ae2d,verification:fa8743046a35a97b6e4808abbd95cdedf675314b83954285daf5175dfea8b64a
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",706,6,0.0008975,70f7f11d631b7ff23e3685f1e3771772001119c167475e004c7ec9a948f77fd2,verification:4dda7b4208a8e4447a3a32358e38d0bea4b49f1f80616dcc1163eba34b778773
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",706,6,0.0008975,6569b151167d3f07d60852b66b1c52dfbfd91c38e8327983a8458ecbac4580c5,verification:8b350ef5857d2d87ca671b6df3286c2028b63d3327a108be06ab4b62237a17e4
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",706,6,0.0008975,1544c70433600f524d87a1c06bf46b75d212597c9336160f884ba8dd85fa2d04,verification:4b87f0396a8e316de493b27c22a1cbba151cacd6ab0ee1105eeba9cf2f115ec1
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,hidden,,,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",690,6,0.0008775,ade42b45d82163ee94bfc09e01ca835c1686edea8fccc312319793d0695562b5,verification:f7bd397c29dacc2ca40bff26e2645c8f48991d02fd0449e968e7d3bbfbad76f8
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.70,0.7,0.7,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",707,6,0.00089875,40b910bbbeed89bacb5f3554024676c88005c3b3a36854bef6d27f23ca6694ad,verification:6a0af6addc8c5ac2e413d16f0520e647947183c45a291488b11fe1ae56c71bd7
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.90,0.9,0.9,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",707,6,0.00089875,d382bb29dba3ebed77a586fd813c0aabc4fe49a3ecc1a987e0416545860bb84a,verification:40506100fd4c345f463d0bc3aa4022dc07d23fb9496e79d6c26f6f70f8c5d737
task007b,mmlu_pro:test:11802,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,stronger,displayed_0.99,0.99,0.99,A,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",707,6,0.00089875,20b9a6c1bd0d2edb75f71c6c357777faf17c627582881b511f06d0962dee7cae,verification:7820ba5fa65d3098a5e88eb935c31b771790e2d7fc1f39576516edb471550b6e
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",412,407,0.00183525,e430a282a1442ccc2faf2aa1ce514de6e72bae83244d710db1a17fdcd7866e0d,verification:24670033b4a28dd02d78f514faa8d9cc99924835ed48cb9f1c0f20a0bd2df2a0
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",430,495,0.00217875,b66b4fc5cb85cd0c229b9d7d139339d1fcc56682fd9be8942a11dbb3e9e2f31c,verification:f6e8077258382910ba3d6e54c8b2c0ccec541600c568d36d00e4ef3190ce88d7
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",485,9,0.0003975,90738267452d472ddcb679dd2245d7777656b885a316b854c433ce190bf9b567,verification:cd4c763da276b89c5a9824cf1895f4c81bb0568d8cc1b833679b60131cba919e
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",431,406,0.00184575,b1333143d3af2c3cc5534c33a3ce4c0fc4e2f9361ce888e400815f4103b8bb6d,verification:bf15c524d60a7f111ca49258b2ce007e3c9ddbac1bab02a75aed9e862d17a505
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,stronger,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",413,497,0.0021735,282094c01c9c39978b8f359780fb890e872e6efe17adca216326d5b5913bd6f8,verification:0f396343953917bb49b0950fedc2c5f688aacd71dcec0473df409645351d3408
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",431,426,0.00192075,e09d24383c34754365bcfe8fdc749f6957a40f67172d6ba741968b790f24ee4d,verification:5be7ae6c9722ef37d90a75c063d6197a7af43b6822116c165ab1878122c92548
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",431,439,0.0019695,470be3bbe21d346396d32527dafdd9c646c067c7ce0733e9b2419c283cfa3454,verification:e91a2f5faf26ae5eaaf8c95df0293a667a2811d203d9b9b1b08f780450a7c5f3
task007b,mmlu_pro:test:10497,google_gemini38_flash,gemini-3.8-flash,stronger,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",432,497,0.00218775,8e56ce45e2a05707b0695bbca3b88614123f08acd8a5958e8d8055c24b4b4c87,verification:ac096887bb4a591cd5135ddc05e37beb13fa311d8ec97baf2b4c70f729e2cffe
task007b,mmlu_pro:test:10497,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",541,6,0.00069125,e430a282a1442ccc2faf2aa1ce514de6e72bae83244d710db1a17fdcd7866e0d,verification:ef9c4b596377259b9b9ef27a2ac6d8b85e46cfdb836365f4657318a7a705fe80
task007b,mmlu_pro:test:10497,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",558,6,0.0007125,b66b4fc5cb85cd0c229b9d7d139339d1fcc56682fd9be8942a11dbb3e9e2f31c,verification:bcb472b3f54844a57bb5cf79618893189234c659564e73c990806774d8f4f2e4
task007b,mmlu_pro:test:10497,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",558,6,0.0007125,90738267452d472ddcb679dd2245d7777656b885a316b854c433ce190bf9b567,verification:d460961a9d77bc52a59878b98b47c096fe8736eae150ca3ff06cf80a719a5654
task007b,mmlu_pro:test:10497,xai_grok420_nonreasoning,grok-4.20-0309-non-reasoning,moderate,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",558,6,0.0007125,b1333143d3af2c3cc5534c33a3ce4c0fc4e2f9361ce888e400815f4103b8bb6d,verification:6e505bf69e0ea1d50234cc4fb13c63be229d99eb805126ab3eaf16ef8ac9c4dd
