question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,reported_confidence,parsed_action,verify,repeat_index,roster,prompt_hash,request_key,estimated_cost_usd,raw_response
mmlu_pro:test:2231,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,E,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,d6be530b59944ef916d12fb73fec1e268428c425914c4f663b21cfb2cb79f30c,verification:441d31fb1c256a5cc374c544dbbf76c18e1003b7d6b9f0875a42ab5fb94562d6,0.002452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,E,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,b079569088e9b7df44a283e9ae58b8814f6a8668874ca742812d15fd7d390720,verification:ee97cddf5bc2483157c625040bf4e58590dd8d162b2edfff6029bb9ba8a06a78,0.002452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,E,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,9add056e24b7112e4bef6e46e8a3160927a4ae857452e928dec5d33474eb63ab,verification:cc8b9a4bc7a26be1ae08a1d698be446716703c5dc17039f362db3181518b9b93,0.002452,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,E,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,46daf8468c262e4b865d3c79a96dd9a202110f2975a8171f09fe7ab69bc9d487,verification:679ead721c395da431405e5e09da26064554b3013ae6b00aa568fe6899bbdabb,0.00225,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.8,0.8,E,True,0.8,VERIFY_FIRST,1,1,repeat_extra,18de3e4988474f6171903b3091e9c9c70ae3e43fd5372e703fce5fccf1642168,verification:ab04767de0adb446c28ddd6c55f2d9aaf6f4019f5454b479a80fc47e5d297cd8,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,E,True,0.8,VERIFY_FIRST,1,1,repeat_extra,1e9741cabbc1a1eb47da8e306e70e9ca149cfadf9de3db1a81104a64fb43a44c,verification:9fd8b6e02cec40df6bbe2ad0a6083173eba632a40651ffc692e0e3d1695fa5a8,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,E,True,0.8,VERIFY_FIRST,1,1,repeat_extra,fdf6c9bcf09d11703b41b88dcdd4903c0dd17a02eea154731f7a690f8e3308bb,verification:3615687e5295cdd9fef74b5c637eee2270e42c32ac519b56fdff2349bdb94ad8,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,E,True,0.8,VERIFY_FIRST,1,1,repeat_extra,d6be530b59944ef916d12fb73fec1e268428c425914c4f663b21cfb2cb79f30c,verification:63a29fbbd6fe5a10353d6c05289e0558135bce665956af0609a71c6d45a96b74,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,E,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,b079569088e9b7df44a283e9ae58b8814f6a8668874ca742812d15fd7d390720,verification:05d1142753c284ed22c4712ea4fe5e5c2d5b5251eaed18db7be899c7bafcdaca,0.002306,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,E,True,0.8,USE_UNVERIFIED,0,1,repeat_extra,9add056e24b7112e4bef6e46e8a3160927a4ae857452e928dec5d33474eb63ab,verification:91e3054546e01fb0ca70e5634c6caeb69126d77446636419f8c12324afc78168,0.002306,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,E,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,46daf8468c262e4b865d3c79a96dd9a202110f2975a8171f09fe7ab69bc9d487,verification:0db5dbdd394b60c40dbc55431b988caeccb62bc081238ea32878baf0c8c1f278,0.00225,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.8,0.8,E,True,0.8,VERIFY_FIRST,1,2,repeat_extra,18de3e4988474f6171903b3091e9c9c70ae3e43fd5372e703fce5fccf1642168,verification:2067822082ea0a0b1c0c7f3bc0cb1f06598d3542f7b9b8bf1f8547dc556ad9f2,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,E,True,0.8,VERIFY_FIRST,1,2,repeat_extra,1e9741cabbc1a1eb47da8e306e70e9ca149cfadf9de3db1a81104a64fb43a44c,verification:68b584dfa8ba1b37db22ecf8f798925583d6f1784f1d18fe13129e37c09d99ef,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,E,True,0.8,VERIFY_FIRST,1,2,repeat_extra,fdf6c9bcf09d11703b41b88dcdd4903c0dd17a02eea154731f7a690f8e3308bb,verification:9d39d04233ab39f9d90af534a062996e3b5af23510dfdebff22a08be495a9668,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,E,True,0.8,VERIFY_FIRST,1,2,repeat_extra,d6be530b59944ef916d12fb73fec1e268428c425914c4f663b21cfb2cb79f30c,verification:b44d6139dde885c01cabb401f556eb1fceb5dac67599dd2f3e74bb3bc04726ff,0.002296,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,E,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,b079569088e9b7df44a283e9ae58b8814f6a8668874ca742812d15fd7d390720,verification:05eda04153ef143523f5eaa35d808ebde08622c44d761122796e577de9d7f31c,0.002306,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2231,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,E,True,0.8,USE_UNVERIFIED,0,2,repeat_extra,9add056e24b7112e4bef6e46e8a3160927a4ae857452e928dec5d33474eb63ab,verification:de1794517c3941d678baeeed7b80121ad6015543d5833afd1f3e8f814a155552,0.002306,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,0.98,VERIFY_FIRST,1,1,repeat_extra,5927e6c10732d538289bebde86f4ce31f81d75d60e5ad0cabf4188846baa1fbf,verification:e466af35b7086f37c8f68e603251b067995e091ec1706e67533666cc64984fc4,0.001264,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.98,0.98,B,True,0.98,USE_UNVERIFIED,0,1,repeat_extra,8f756df0bc14486a58b3a451e43a0b0dd079fb2870fe4d4cc810186ddb33fbfd,verification:2c2ecb146e0827de4384561cc8d661b276d8d301538a9b6eda840aab6ba0aca2,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,0.98,USE_UNVERIFIED,0,1,repeat_extra,42bc4a260ed3cb2bc4ab0c526b54f338297b8a289761607c78d97b52708969e6,verification:b94453faf8ac4303c7042563081dbc2c90e5e12fa70b6b558575e41e15e23aa4,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,B,True,0.98,USE_UNVERIFIED,0,1,repeat_extra,9344d97a152d7289bf1ee98e16cc9cbb08870ad8e5c2ae7f3235989d8a74de07,verification:c1bc575cc05b0df362e04069e1e93c9a982aba335a3b855fcfcb052913317ba0,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,0.98,USE_UNVERIFIED,0,1,repeat_extra,0c71f16f6a83aa54fc712cd743018d7c113b09afb77b6866e47e0178a2a4d21b,verification:466317fa2786e3e1eefd10b12fe19a0dc2b1c4c0673cd9b6c6d98c2b58ac7c32,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,B,True,0.98,USE_UNVERIFIED,0,1,repeat_extra,6249c6fafc16205e51fc4888f829e11eab20d3465d4e350b912052fb0e66ff32,verification:f28670e8a6fb47b3733b28cbf548668b85298d9a2c64081b3302db7299406c86,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,0.98,USE_UNVERIFIED,0,1,repeat_extra,d07b620e0163a2b7a60a5be4a65ae14420dda02ac70f570b1b06e7239847319f,verification:9ae31d9df9b0d22cf9d7fa7112d918dc4c25c6969ad712f4c359ac441e3ec7f8,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,0.98,VERIFY_FIRST,1,2,repeat_extra,5927e6c10732d538289bebde86f4ce31f81d75d60e5ad0cabf4188846baa1fbf,verification:c9f4a35fba8389501228a0326c9f75c32d1aca0023ae0b94b657387be720088d,0.001264,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.98,0.98,B,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,8f756df0bc14486a58b3a451e43a0b0dd079fb2870fe4d4cc810186ddb33fbfd,verification:cd253916ceff06edb46e9623a2557c9fe651c02120678983040e9cdc1d3874c9,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,42bc4a260ed3cb2bc4ab0c526b54f338297b8a289761607c78d97b52708969e6,verification:ac2d40bf9a47a30af7583255a4310723c263f2fe98635866d5e88c317bb405e8,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,B,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,9344d97a152d7289bf1ee98e16cc9cbb08870ad8e5c2ae7f3235989d8a74de07,verification:e1944a578dead58750a9bc52ba8a7c717e392eb7b3eab80af0aab8a5784e49f2,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,0c71f16f6a83aa54fc712cd743018d7c113b09afb77b6866e47e0178a2a4d21b,verification:858877ece38a429763681027a39bece0155b1d3db11bce032bd9e7741d468152,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,B,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,6249c6fafc16205e51fc4888f829e11eab20d3465d4e350b912052fb0e66ff32,verification:7ea3aca760a3144a71005dc5dc2726e6aba716bc31e7daff63ff951346c9d7e3,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,0.98,USE_UNVERIFIED,0,2,repeat_extra,d07b620e0163a2b7a60a5be4a65ae14420dda02ac70f570b1b06e7239847319f,verification:be367f6c6276746c60232ffdd7e3820245efc0e51e99869ba0d304cdf83b17a4,0.001372,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,0.6,USE_UNVERIFIED,0,1,repeat_extra,5927e6c10732d538289bebde86f4ce31f81d75d60e5ad0cabf4188846baa1fbf,verification:f5f42f3498e0d6c51e7662a3e2425cb2777b8fd8abb6df822b0b0de8043937c5,0.00137,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.6,0.6,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,a785391bbfe67feef227f3fb84bdafb6dd3495648a2fb6915d1ec70fd568808c,verification:0f747c9d1a425bda7920469f8f6ab37b1e6211d3fd61e919469cd5dd30e712c2,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,42bc4a260ed3cb2bc4ab0c526b54f338297b8a289761607c78d97b52708969e6,verification:ed8b90a46e498373b5808195bbceef6bce28f2dc2c2b92297bba307e9539dc62,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,9344d97a152d7289bf1ee98e16cc9cbb08870ad8e5c2ae7f3235989d8a74de07,verification:d60e2ec4e677eb49f66bb675a47d3430f39da8c3d8f1ff7cc2666ba526ffdfa8,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,0.6,VERIFY_FIRST,1,1,repeat_extra,0c71f16f6a83aa54fc712cd743018d7c113b09afb77b6866e47e0178a2a4d21b,verification:e4304e9eecbb40f5fe5e81ad8968837d7a011577b313c182c9e720ae8cedd10f,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,B,True,0.6,USE_UNVERIFIED,0,1,repeat_extra,6249c6fafc16205e51fc4888f829e11eab20d3465d4e350b912052fb0e66ff32,verification:8322c4e9744c6f156e9be14500def6fdf6116b9d9930ee2ebdd9fe3075414f03,0.001426,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,0.6,USE_UNVERIFIED,0,1,repeat_extra,d07b620e0163a2b7a60a5be4a65ae14420dda02ac70f570b1b06e7239847319f,verification:f296be0839a3dfc2dac4cc5b87940dad62b67c8f834fe3dc319598dc13efdc68,0.001426,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,0.6,USE_UNVERIFIED,0,2,repeat_extra,5927e6c10732d538289bebde86f4ce31f81d75d60e5ad0cabf4188846baa1fbf,verification:62b5ab8872c60bd5f25d850c11a0b3a2693feaf46e37b1e8acedca853fb7df22,0.00137,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.6,0.6,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,a785391bbfe67feef227f3fb84bdafb6dd3495648a2fb6915d1ec70fd568808c,verification:397b7e0cbc4ce7cd0d872449035b2138385f2fbd6bc3a97b7af6101535f74089,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,42bc4a260ed3cb2bc4ab0c526b54f338297b8a289761607c78d97b52708969e6,verification:f46cf186da36bd6d75db6a62363e067b9646c6a4ae4bba663e9e19ef959334e0,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,9344d97a152d7289bf1ee98e16cc9cbb08870ad8e5c2ae7f3235989d8a74de07,verification:48b0067e84bc062d3cd06481d5a32529d8197e958448403333f335f2c0c35f27,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,0.6,VERIFY_FIRST,1,2,repeat_extra,0c71f16f6a83aa54fc712cd743018d7c113b09afb77b6866e47e0178a2a4d21b,verification:b419bb9572ae9a9e57e42883e5f413519f14026c0b1f5499dce4b7b722d637e1,0.001416,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,B,True,0.6,USE_UNVERIFIED,0,2,repeat_extra,6249c6fafc16205e51fc4888f829e11eab20d3465d4e350b912052fb0e66ff32,verification:bef2993bacea3d1ce0efec6fa096e865ecf184cd998a8ccc87b88bd5e44d053e,0.001426,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2286,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,0.6,USE_UNVERIFIED,0,2,repeat_extra,d07b620e0163a2b7a60a5be4a65ae14420dda02ac70f570b1b06e7239847319f,verification:5951eb8b2d4424e6eff460455b1dca4d6d1af3c5199432529218945073d5ec1a,0.001426,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,J,True,0.93,VERIFY_FIRST,1,1,repeat_extra,bfc6fa2665fa2784dcde48baec53b14fc44dea86e7d428afea77040ed1774776,verification:eaa6633733ea2173f2ab55293718614d10225892184a7fdd44e9d27a25756081,0.001824,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.93,0.93,J,True,0.93,USE_UNVERIFIED,0,1,repeat_extra,f37532e8e0e5c258bdc0a312f64166a0f808fbd833918837948a006e724e8630,verification:d3ec8850ef97e4d3c843300d82137111c6fe2560a95f412e73bba9e7e6ea1f51,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,J,True,0.93,VERIFY_FIRST,1,1,repeat_extra,6f7aab8a440842bfee1f0a770f87fd55b1e0447f226b6c193fc89172b27ad95a,verification:1da667dda3cc3152ce75efda014f68c229150e16fedafefce75b5b00115914f1,0.001892,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,J,True,0.93,USE_UNVERIFIED,0,1,repeat_extra,009406bc5e578e128a8ead2ff4ccd974b81c55cc0e2dc5a05b7eaada86f8c6f6,verification:9facfa7a83768ef8357de01f00d6cf6f440ac3866f707e4c6a0f41db2ed9cb30,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,J,True,0.93,VERIFY_FIRST,1,1,repeat_extra,450e736a1733e3e35d3c5317ccf4e5b2c75488dd927616976112d5174a3bea24,verification:538982b5c18a38522d424dbde2d68f8e294cc873f20ddb0bce6b3b6d0bf55234,0.001892,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,J,True,0.93,VERIFY_FIRST,1,1,repeat_extra,6e5c9980760a0406a5709fb621fbca80893d9e9db5f00b985afc8511b01ce55b,verification:b3dfe2834c42a33355c555dee571968ecf351257a716966e64ff9cc304432ea7,0.001892,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,J,True,0.93,USE_UNVERIFIED,0,1,repeat_extra,a93298bbae42eb979a3c3ed6979e503e4576da87f90b112dc0faf6438acb178f,verification:b8bce2c9c4e27a08c9ba5d130112f3c709f9b5d38365c331897ee7745492f0bb,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,J,True,0.93,VERIFY_FIRST,1,2,repeat_extra,bfc6fa2665fa2784dcde48baec53b14fc44dea86e7d428afea77040ed1774776,verification:1ffcd804fbd6cd353e053f44a3c133701b6a9d2c475d74a000ce4da61c68274d,0.001824,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,true_q_visible,0.93,0.93,J,True,0.93,USE_UNVERIFIED,0,2,repeat_extra,f37532e8e0e5c258bdc0a312f64166a0f808fbd833918837948a006e724e8630,verification:fc687b852217beaddfde2c2207d70c0991f34b549eeab04c940b268e31f047ee,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,J,True,0.93,VERIFY_FIRST,1,2,repeat_extra,6f7aab8a440842bfee1f0a770f87fd55b1e0447f226b6c193fc89172b27ad95a,verification:4196e354c54f3699f8aaf0d2aa18c4932b856f4c22269ec4415fd4cdf3ab8c3b,0.001892,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.85,0.85,0.85,J,True,0.93,USE_UNVERIFIED,0,2,repeat_extra,009406bc5e578e128a8ead2ff4ccd974b81c55cc0e2dc5a05b7eaada86f8c6f6,verification:4d3cd731ebe91ed38d92b3857bd10b249d14a70a40f8002566d9b79a5187fb18,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,J,True,0.93,VERIFY_FIRST,1,2,repeat_extra,450e736a1733e3e35d3c5317ccf4e5b2c75488dd927616976112d5174a3bea24,verification:47b855016e7235d2ea0c8559b18a765fb6bc395ffe27a6851e1015d0a6928d7d,0.001892,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.95,0.95,0.95,J,True,0.93,USE_UNVERIFIED,0,2,repeat_extra,6e5c9980760a0406a5709fb621fbca80893d9e9db5f00b985afc8511b01ce55b,verification:f39473d40e55f49d80abc34df3f82ef1e005470a185d540b57de348b1ff318b0,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,J,True,0.93,USE_UNVERIFIED,0,2,repeat_extra,a93298bbae42eb979a3c3ed6979e503e4576da87f90b112dc0faf6438acb178f,verification:9d73a5424725bc6f6e4fecf31173954ef3e645ba637cafff7d85ff7e9adb71fb,0.001932,"{""action"":""USE_UNVERIFIED""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,bfc6fa2665fa2784dcde48baec53b14fc44dea86e7d428afea77040ed1774776,verification:20bc09850c07b51d783f3e40522a79d1c95e7372ece0d43680c259a5b2982af4,0.001938,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.55,0.55,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,19b86e8fcb478d2a4c621d4910f19b81b4d2486447d9edaeacafda8885e3353c,verification:77631db442904ca0f212cc0c32e020013a9f277b46106435bf9fed172a88cce8,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,6f7aab8a440842bfee1f0a770f87fd55b1e0447f226b6c193fc89172b27ad95a,verification:be82c83bde4012b003f9cd1e189173388a8e9aeb35d79c39283dfcba981cb1aa,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,009406bc5e578e128a8ead2ff4ccd974b81c55cc0e2dc5a05b7eaada86f8c6f6,verification:ad2c4455fcfe371ba651f0e304ea174f3418afe4a5b03ee3d08a060a66deed08,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,450e736a1733e3e35d3c5317ccf4e5b2c75488dd927616976112d5174a3bea24,verification:79cc65cea0f837400b2d747127c75a0b74d5a6d3c0a95d9ac99db3ae6ac75147,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.95,0.95,0.95,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,6e5c9980760a0406a5709fb621fbca80893d9e9db5f00b985afc8511b01ce55b,verification:87e03c414d5f68c8e6bec6167e4f2e67bf64d1ae4bb9b838c32c2f7272bc95b1,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,J,True,0.55,VERIFY_FIRST,1,1,repeat_extra,a93298bbae42eb979a3c3ed6979e503e4576da87f90b112dc0faf6438acb178f,verification:508a006b7fd669300843417f19b521962976625ef8d97117efa243e05c0d3823,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,J,True,0.55,VERIFY_FIRST,1,2,repeat_extra,bfc6fa2665fa2784dcde48baec53b14fc44dea86e7d428afea77040ed1774776,verification:af08c46c6677fb309378c2fa570019b9364256c7e86a93efd9621086300b2446,0.001938,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,true_q_visible,0.55,0.55,J,True,0.55,VERIFY_FIRST,1,2,repeat_extra,19b86e8fcb478d2a4c621d4910f19b81b4d2486447d9edaeacafda8885e3353c,verification:2038d66fd57f28674430a1636f208748cea6bd6d484d296fab15993c84abc740,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,J,True,0.55,VERIFY_FIRST,1,2,repeat_extra,6f7aab8a440842bfee1f0a770f87fd55b1e0447f226b6c193fc89172b27ad95a,verification:b82fb97192f3e92d677e1a1c1ad3f4df4cb91a799de44b09d929ab563b9b0a6d,0.001994,"{""action"":""VERIFY_FIRST""}"
mmlu_pro:test:2321,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.85,0.85,0.85,J,True,0.55,VERIFY_FIRST,1,2,repeat_extra,009406bc5e578e128a8ead2ff4ccd974b81c55cc0e2dc5a05b7eaada86f8c6f6,verification:1d2b81da399d3d66e23890ac157a361cd4fca4757fd6fd01a906c1542b9c2292,0.001994,"{""action"":""VERIFY_FIRST""}"
