example_id,subset,category,n_choices,question_char_len,source_index,dataset_name,split,dataset_revision,correct_label
mmlu_pro:test:4996,primary_500,history,4,130,4857,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5012,primary_500,history,10,48,4872,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:5023,primary_500,history,10,2417,4883,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:5026,primary_500,history,9,1625,4886,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:5040,primary_500,history,10,161,4900,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:5042,primary_500,history,10,121,4902,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:5067,primary_500,other,8,92,4926,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:5073,primary_500,other,4,153,4931,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:5085,primary_500,other,10,279,4943,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:5116,primary_500,other,9,116,4974,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:5151,primary_500,other,10,84,5009,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:5164,primary_500,other,10,101,5022,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:5165,primary_500,other,10,80,5023,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5214,primary_500,other,10,163,5072,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5232,primary_500,other,10,46,5090,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:5251,primary_500,other,10,96,5109,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:5281,primary_500,other,10,141,5139,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5321,primary_500,other,10,75,5179,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:5380,primary_500,other,10,136,5237,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5382,primary_500,other,10,64,5239,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:5437,primary_500,other,10,118,5293,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:5457,primary_500,other,10,52,5313,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5487,primary_500,other,9,65,5341,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:5550,primary_500,other,10,92,5403,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:5573,primary_500,other,10,359,5424,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:5587,primary_500,other,10,141,5438,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:5662,primary_500,other,4,86,5511,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:5678,primary_500,other,10,96,5526,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:5703,primary_500,other,10,85,5549,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:5715,primary_500,other,10,463,5561,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:5718,primary_500,other,10,398,5564,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:5734,primary_500,other,9,77,5579,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:5779,primary_500,other,10,465,5624,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:5784,primary_500,other,10,369,5628,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:5813,primary_500,other,10,44,5656,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:5827,primary_500,other,10,52,5670,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:5834,primary_500,other,7,95,5677,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:5889,primary_500,other,10,79,5731,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:5895,primary_500,other,10,71,5737,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:5943,primary_500,other,4,106,5784,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:5969,primary_500,other,10,83,5810,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:5974,primary_500,other,10,71,5815,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6002,primary_500,health,4,52,5843,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6012,primary_500,health,10,54,5853,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6034,primary_500,health,10,276,5874,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6041,primary_500,health,10,822,5881,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6062,primary_500,health,10,58,5902,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6078,primary_500,health,10,56,5918,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6100,primary_500,health,10,46,5939,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6103,primary_500,health,10,59,5942,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6131,primary_500,health,10,81,5970,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6136,primary_500,health,10,79,5975,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6154,primary_500,health,10,31,5993,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6207,primary_500,health,10,49,6045,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6211,primary_500,health,10,30,6049,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6230,primary_500,health,4,763,6068,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6247,primary_500,health,10,955,6085,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6257,primary_500,health,10,299,6095,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6336,primary_500,health,10,57,6173,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6337,primary_500,health,10,75,6174,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6350,primary_500,health,10,107,6187,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6352,primary_500,health,10,64,6189,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6411,primary_500,health,8,76,6247,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6414,primary_500,health,10,123,6250,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6445,primary_500,health,10,397,6281,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6446,primary_500,health,10,284,6282,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6449,primary_500,health,9,377,6285,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6460,primary_500,health,10,33,6296,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6506,primary_500,health,10,646,6342,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6525,primary_500,health,10,464,6361,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6541,primary_500,health,4,1261,6376,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6614,primary_500,health,10,707,6449,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6641,primary_500,health,4,57,6476,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6695,primary_500,health,10,87,6529,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6716,primary_500,health,10,48,6550,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6735,primary_500,health,7,70,6569,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6748,primary_500,health,10,671,6582,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6765,primary_500,health,10,91,6599,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6838,primary_500,economics,10,85,6671,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6859,primary_500,economics,10,251,6692,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6924,primary_500,economics,4,81,6757,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6996,primary_500,economics,10,72,6828,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:7062,primary_500,economics,10,116,6893,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:7066,primary_500,economics,10,128,6897,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:7126,primary_500,economics,10,354,6956,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:7163,primary_500,economics,8,117,6992,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:7171,primary_500,economics,8,60,7000,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:7176,primary_500,economics,10,121,7005,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7178,primary_500,economics,7,56,7007,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:7189,primary_500,economics,4,109,7018,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7223,primary_500,economics,10,139,7051,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:7255,primary_500,economics,4,89,7081,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:7281,primary_500,economics,10,134,7107,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:7282,primary_500,economics,10,33,7108,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:7288,primary_500,economics,10,137,7114,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:7299,primary_500,economics,10,117,7125,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:7309,primary_500,economics,10,148,7134,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:7367,primary_500,economics,10,257,7188,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:7370,primary_500,economics,10,74,7191,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:7390,primary_500,economics,10,65,7210,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7394,primary_500,economics,10,282,7214,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:7414,primary_500,economics,10,347,7234,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:7418,primary_500,economics,10,81,7238,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7422,primary_500,economics,10,163,7242,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7485,primary_500,economics,10,203,7303,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:7492,primary_500,economics,10,98,7310,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:7496,primary_500,economics,10,134,7314,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:7536,primary_500,economics,10,121,7353,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:7594,primary_500,economics,10,68,7411,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:7615,primary_500,economics,10,44,7432,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:7624,primary_500,economics,10,62,7441,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7641,primary_500,economics,10,58,7458,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:7659,primary_500,economics,10,653,7476,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:7757,primary_500,math,10,220,7574,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:7866,primary_500,math,10,181,7683,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:7892,primary_500,math,10,138,7709,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:7895,primary_500,math,10,45,7712,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:7912,primary_500,math,10,317,7729,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:8048,primary_500,math,10,47,7864,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:8083,primary_500,math,10,112,7899,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:8089,primary_500,math,10,158,7905,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:8092,primary_500,math,10,131,7908,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:8099,primary_500,math,10,429,7915,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:8105,primary_500,math,9,68,7921,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:8135,primary_500,math,10,52,7951,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:8147,primary_500,math,10,186,7963,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:8192,primary_500,math,10,117,8007,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:8277,primary_500,math,10,62,8091,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:8388,primary_500,math,10,240,8201,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:8419,primary_500,math,10,111,8232,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:8459,primary_500,math,10,47,8272,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:8467,primary_500,math,3,113,8280,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:8513,primary_500,math,10,154,8326,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:8540,primary_500,math,10,218,8353,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:8551,primary_500,math,10,220,8364,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:8570,primary_500,math,10,60,8383,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:8594,primary_500,math,10,193,8407,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:8638,primary_500,math,10,354,8451,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:8718,primary_500,math,10,81,8530,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:8829,primary_500,math,10,77,8641,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:8849,primary_500,math,10,183,8661,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:8851,primary_500,math,10,284,8663,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:8878,primary_500,math,10,103,8690,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:8901,primary_500,math,10,267,8713,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:8930,primary_500,math,10,126,8741,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:8946,primary_500,math,10,157,8757,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:8959,primary_500,math,10,333,8770,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:8975,primary_500,math,4,211,8786,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:9052,primary_500,physics,10,384,8863,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:9061,primary_500,physics,10,338,8872,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:9079,primary_500,physics,10,190,8890,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:9169,primary_500,physics,10,163,8980,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:9268,primary_500,physics,10,464,9079,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:9364,primary_500,physics,10,67,9175,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:9371,primary_500,physics,9,96,9182,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:9387,primary_500,physics,10,214,9198,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:9399,primary_500,physics,10,59,9210,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:9464,primary_500,physics,10,323,9275,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:9539,primary_500,physics,6,49,9350,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:9570,primary_500,physics,10,164,9381,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:9624,primary_500,physics,10,392,9435,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:9660,primary_500,physics,10,178,9470,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:9670,primary_500,physics,10,284,9480,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:9674,primary_500,physics,10,167,9484,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:9696,primary_500,physics,10,95,9506,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:9724,primary_500,physics,10,350,9534,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:9733,primary_500,physics,10,51,9543,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:9774,primary_500,physics,10,226,9584,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:9791,primary_500,physics,10,132,9601,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:9794,primary_500,physics,10,201,9604,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:9892,primary_500,physics,10,288,9700,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10008,primary_500,physics,10,247,9814,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10032,primary_500,physics,10,124,9838,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10056,primary_500,physics,10,325,9862,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10124,primary_500,physics,10,177,9926,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10140,primary_500,physics,10,113,9942,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10148,primary_500,physics,10,332,9950,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10207,primary_500,physics,10,57,10007,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10210,primary_500,physics,10,76,10010,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10286,primary_500,physics,10,307,10085,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10293,primary_500,physics,10,138,10092,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10312,primary_500,physics,10,161,10110,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:10337,primary_500,physics,10,270,10135,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10338,primary_500,physics,10,433,10136,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10363,primary_500,computer science,10,79,10161,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10377,primary_500,computer science,10,79,10175,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10385,primary_500,computer science,10,504,10182,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10387,primary_500,computer science,10,211,10184,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10407,primary_500,computer science,8,245,10203,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:10411,primary_500,computer science,10,271,10207,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:10418,primary_500,computer science,10,518,10213,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10425,primary_500,computer science,10,75,10220,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10439,primary_500,computer science,10,333,10234,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10478,primary_500,computer science,10,551,10273,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10492,primary_500,computer science,10,233,10287,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10506,primary_500,computer science,10,449,10301,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:10509,primary_500,computer science,10,41,10304,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10515,primary_500,computer science,8,178,10310,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10540,primary_500,computer science,10,223,10334,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10542,primary_500,computer science,10,42,10336,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:10564,primary_500,computer science,8,49,10358,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:10623,primary_500,computer science,10,304,10415,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10628,primary_500,computer science,10,287,10420,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10635,primary_500,computer science,10,549,10427,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:10640,primary_500,computer science,10,160,10432,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10642,primary_500,computer science,10,85,10434,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:10660,primary_500,computer science,10,830,10451,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:10673,primary_500,computer science,10,221,10464,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:10685,primary_500,computer science,9,286,10476,mmlu_pro,test,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
