action,calibrated_confidence_baseline_action,calibrated_probability,calibration_partition,category,confidence_visibility,decision_owner,direct_vs_calibrated_confidence_disagreement,direct_vs_raw_confidence_disagreement,error_cost,example_id,experiment_version,finish_reason,frozen_answer_label,input_tokens,is_correct,latency_seconds,model_id,oracle_cost,output_tokens,probability_correct,prompt_family,prompt_version,provider,provider_metadata,raw_confidence_baseline_action,raw_response,realized_cost,refused,regret,request_key,requested_model_id,returned_model_id,run_id,timestamp,total_tokens,unnecessary_verification,unsafe_unverified_use,used_unverified,verification_cost,verified_first,verify
VERIFY_FIRST,USE_UNVERIFIED,0.7692307692307693,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:10944,v2,end_turn,D,684,False,1.7336363750509918,anthropic_sonnet5,1.0,20,0.72,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,0.0,verification:3d9eb3f6d24df4484da8097b62ff70c86342dcefbd1232e12e1895c634e02b17,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:28:36.525790Z,704,False,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.7692307692307693,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:10944,v2,end_turn,D,694,False,1.5342809590511024,anthropic_sonnet5,1.0,20,0.72,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,0.0,verification:6b1de7a783583da3aa8cb9c0ea8fa913332c80883c7a42ca72ac92231bd92ca7,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:28:40.881879Z,714,False,False,False,1.0,True,True
USE_UNVERIFIED,USE_UNVERIFIED,1.0,evaluation,philosophy,visible,human,False,True,20.0,mmlu_pro:test:10966,v2,end_turn,G,641,True,1.611299749929458,anthropic_sonnet5,0.0,19,0.95,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:b70dd3983beca47af14bdb182d5af22fba5dc372eaf26b8ee9092269d490fe6a,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:53:01.371893Z,660,False,False,True,1.0,False,False
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,human,True,True,2.0,mmlu_pro:test:10966,v2,completed,G,480,True,0.43644358310848475,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:2cd81bf58a26aecc61b4954e35c4f8290bee60750840f6e5c08a94d7d1f796e9,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:53:12.162278Z,486,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:10966,v2,completed,G,484,True,0.5053013749420643,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:837baf7576d38d184426f80bbbe6b4342060a6b78b1aabc785a05b2fe478da44,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:53:13.682776Z,490,True,False,False,1.0,True,True
USE_UNVERIFIED,VERIFY_FIRST,,calibration,philosophy,visible,ai_system,True,True,10.0,mmlu_pro:test:10966,v2,completed,G,484,True,0.5654089581221342,xai_grok420_nonreasoning,0.0,8,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:883e4862ed2c4990ebef5d88395268f42b95db42d74e15668197937957e692dc,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:53:14.161087Z,492,False,False,True,1.0,False,False
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,human,True,True,5.0,mmlu_pro:test:10966,v2,completed,G,480,True,0.4350371251348406,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:97ed13e935307b8a4e75ae9c648e62dca8b704b705db97087eb4ab1af0b12766,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:53:12.515074Z,486,True,False,False,1.0,True,True
USE_UNVERIFIED,USE_UNVERIFIED,1.0,evaluation,philosophy,visible,human,False,True,20.0,mmlu_pro:test:11006,v2,completed,B,461,True,0.45717474981211126,xai_grok420_nonreasoning,0.0,8,0.95,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:5365cc339859c285fecb708ff7662b07d84131d32d16b9cb88d21e4047e9644b,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2a-core-20260904,2026-09-04T23:29:20.081550Z,469,False,False,True,1.0,False,False
USE_UNVERIFIED,USE_UNVERIFIED,1.0,evaluation,philosophy,visible,ai_system,False,True,20.0,mmlu_pro:test:11006,v2,completed,B,465,True,0.5678307500202209,xai_grok420_nonreasoning,0.0,8,0.95,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:973e03f9f7a12f3be2d6f0103553be3f16ce71f2ad4c846dd46deb43ad5c9ecb,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2a-core-20260904,2026-09-04T23:29:21.795092Z,473,False,False,True,1.0,False,False
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11010,v2,end_turn,G,671,True,1.2305106250569224,anthropic_sonnet5,0.0,18,0.75,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:8dbdea243a763b95b03ce4f0514bf00646ef9488ab8e94a454c8dd3d8777ade9,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:53:21.257075Z,689,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11010,v2,end_turn,G,681,True,1.5917435828596354,anthropic_sonnet5,0.0,18,0.75,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:de1699535f99be34a06412e08114f7a319de5d9c1d9f619d036a3664201341f9,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:53:24.436519Z,699,True,False,False,1.0,True,True
USE_UNVERIFIED,VERIFY_FIRST,0.85,evaluation,philosophy,visible,ai_system,True,True,20.0,mmlu_pro:test:11010,v2,FinishReason.STOP,G,363,True,3.5980548330117017,google_gemini38_flash,0.0,463,0.95,v2_owner_match_v1,v2_owner_match_v1,google,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:0158c8cab7fd6ada0545021d5191c80a94a719e6ae5954eeac5dc94385bbcabe,gemini-3.8-flash,gemini-3.8-flash,v2b-core-20260905,2026-09-05T05:53:37.385215Z,826,False,False,True,1.0,False,False
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,human,True,True,5.0,mmlu_pro:test:11010,v2,completed,G,495,True,0.49188262480311096,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:1121f73773c5c4e18543d5601d91e3984a4713b15de447924bb3afb0a0ce51c4,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:53:35.793670Z,501,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,ai_system,True,True,5.0,mmlu_pro:test:11010,v2,completed,G,499,True,0.4851852080319077,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:217b95270ec74564e9628a8c9ed0491271e2343924d68f5fda8c9cb2f50735ef,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:53:36.930954Z,505,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.8888888888888888,evaluation,philosophy,visible,ai_system,True,True,5.0,mmlu_pro:test:11032,v2,end_turn,E,950,True,1.6569728329777718,anthropic_sonnet5,0.0,18,0.9,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:db4fb63f35ccdfc7cbc3ff921b85cfe28fb4a454d4d5cd38fd5fd578c6825aa0,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:53:49.250587Z,968,True,False,False,1.0,True,True
VERIFY_FIRST,VERIFY_FIRST,0.8888888888888888,evaluation,philosophy,visible,ai_system,False,True,10.0,mmlu_pro:test:11032,v2,end_turn,E,950,True,1.5082371248863637,anthropic_sonnet5,0.0,18,0.9,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:f0a7abe73e4387f8d9ead4c8edf3f98c5fe417d6b3ceb049eb0eaf27bdd8fbd5,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:53:49.342280Z,968,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.5,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11032,v2,completed,F,656,False,0.4953586251940578,xai_grok420_nonreasoning,1.0,6,0.6,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,0.0,verification:1f0587fed6acaec4ed2f842a741fdde88e8611bb868103b7e78801c031656233,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:54:06.628948Z,662,False,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.5,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11032,v2,completed,F,652,False,0.48025262518785894,xai_grok420_nonreasoning,1.0,6,0.6,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,0.0,verification:88b218e32a77c27f2be1f695707f33304867b7f8f394d0af509a7d358f00cae5,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:54:04.900507Z,658,False,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.7692307692307693,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11033,v2,end_turn,D,842,True,1.7894441250246018,anthropic_sonnet5,0.0,22,0.72,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:01406ec9300ec49e9b78af6c26e975ba6e5381429adc90ffecd09ae25fbfdbf0,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:29:29.958017Z,864,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.7692307692307693,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11033,v2,end_turn,D,852,True,2.144580707885325,anthropic_sonnet5,0.0,22,0.72,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:98b8e71283dea0af73a7bae0d8ae364091b9d32164036cc27bf12bf121c9078e,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:29:36.321924Z,874,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.8888888888888888,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11034,v2,end_turn,C,703,True,2.668358457973227,anthropic_sonnet5,0.0,37,0.85,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:6a0d0ab3143ef5cabb5f6e4b146a5ed7edf9e79982043115a58302c397664922,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:54:19.831282Z,740,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.8888888888888888,evaluation,philosophy,visible,human,True,True,5.0,mmlu_pro:test:11034,v2,end_turn,C,693,True,1.5449313749559224,anthropic_sonnet5,0.0,18,0.85,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:7891d912f31829c8480b2154efca15a927e882eec959577a53e6a28b89dde82a,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:54:13.913864Z,711,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.8888888888888888,evaluation,philosophy,visible,ai_system,True,True,5.0,mmlu_pro:test:11034,v2,end_turn,C,703,True,1.8174327919259667,anthropic_sonnet5,0.0,18,0.85,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:c9e81ab577cabc86e4a6c5ae281b1c6e8bd9840273a7015d5d329a45fadeae03,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:54:19.315498Z,721,True,False,False,1.0,True,True
USE_UNVERIFIED,VERIFY_FIRST,0.85,evaluation,philosophy,visible,ai_system,True,True,20.0,mmlu_pro:test:11034,v2,FinishReason.MAX_TOKENS,C,365,True,3.890064415987581,google_gemini38_flash,0.0,497,0.95,v2_owner_match_v1,v2_owner_match_v1,google,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:581a6db4a9f06f4492f42eec21c816ced9bc61a644a433b7475e93e20a321b65,gemini-3.8-flash,gemini-3.8-flash,v2b-core-20260905,2026-09-05T05:54:37.861333Z,862,False,False,True,1.0,False,False
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11034,v2,completed,C,492,True,0.463613459141925,xai_grok420_nonreasoning,0.0,6,0.65,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:873c87938148a33d8e909993fb85af588f19123c422501ff90389a1b90127664,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:54:36.180512Z,498,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11034,v2,completed,C,496,True,0.48022954212501645,xai_grok420_nonreasoning,0.0,6,0.65,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:f031b2843f62cbe41ab195d0fc2be375496789282d9ad286732902aa7dff325b,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:54:38.356660Z,502,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.75,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11038,v2,end_turn,C,693,False,1.6535967090167105,anthropic_sonnet5,1.0,18,0.7,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,0.0,verification:e8ce87368c0c44dadced983431fb16db3671280b91100b6d8d53cbf142ad0cf6,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:54:49.552081Z,711,False,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.75,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11038,v2,end_turn,C,683,False,1.622954832855612,anthropic_sonnet5,1.0,18,0.7,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,0.0,verification:ef5428af56a73b8dccffdea6e0d022fd866de9e67bc66c180ced896b81b1d8a4,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:54:46.188170Z,701,False,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,,calibration,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11038,v2,FinishReason.STOP,C,428,False,1.0064112921245396,google_gemini38_flash,1.0,50,0.5,v2_owner_match_v1,v2_owner_match_v1,google,"{""confidence_shown"": true}",USE_UNVERIFIED,"{
  ""action"": ""VERIFY_FIRST""
}",1.0,False,0.0,verification:0896d62d146e150ce594e0126e42827f68969923b543ca4a2de16de6110a9425,gemini-3.8-flash,gemini-3.8-flash,v2b-core-20260905,2026-09-05T05:55:07.963227Z,478,False,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,human,True,True,5.0,mmlu_pro:test:11038,v2,completed,H,504,True,0.55125862499699,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:13804645d37436aa2148a99f947daf66c1b93c9732deae2144a25b301cfba307,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:55:07.296888Z,510,True,False,False,1.0,True,True
USE_UNVERIFIED,VERIFY_FIRST,0.84,evaluation,philosophy,visible,human,True,True,20.0,mmlu_pro:test:11038,v2,completed,H,504,True,0.5931750000454485,xai_grok420_nonreasoning,0.0,8,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",VERIFY_FIRST,"{""action"":""USE_UNVERIFIED""}",0.0,False,0.0,verification:4a093d6776edc646ab0ee20ee7481a89fe660287a5135fa0cd40ecfc89c43ad6,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:55:07.659128Z,512,False,False,True,1.0,False,False
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11038,v2,completed,H,508,True,0.5624632078688592,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:81bc39abc838272dfc2a86d57acb646494e5f7efe83a30b724a15e6245af4508,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:55:08.298657Z,514,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.625,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11059,v2,end_turn,B,636,True,1.536489959107712,anthropic_sonnet5,0.0,18,0.65,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:7671da979ba7cfdfce532b9cc5bdb62e98b8152a674eed8a276b1a8d47b6951d,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:30:03.458952Z,654,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.625,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11059,v2,end_turn,B,626,True,1.780845917062834,anthropic_sonnet5,0.0,21,0.65,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:7a650acbd76db6c9cd1ad6d3e1e6428c2185bf7532bab04c06e54f54f0ac57cc,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:30:00.501430Z,647,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.625,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11078,v2,end_turn,A,696,True,2.1354728748556226,anthropic_sonnet5,0.0,22,0.6,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:3fab846ea401fd5b3cb314a5cf77bbd5efd200f6b847a4aad951e1e8b7e5f821,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:55:17.438753Z,718,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.625,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11078,v2,end_turn,A,706,True,1.6842947921250015,anthropic_sonnet5,0.0,22,0.6,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:69f371b84fee5a9f8d28351dba5f5c3e8194cced92b18d50fcd6391b7af60c5e,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:55:21.892625Z,728,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11078,v2,completed,A,522,True,0.47698812489397824,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:0371723733f9ab8a55319d67730babb65fd068bca58131a0afe4b703f372b7b2,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:55:33.586475Z,528,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11078,v2,completed,A,518,True,0.48263437487185,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:856c4f061d6014ad7b35a677bcd0ae3758ee2d5dcb32e1ff95a176f6dcf8ed0d,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:55:32.400014Z,524,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.84,evaluation,philosophy,visible,ai_system,True,True,5.0,mmlu_pro:test:11078,v2,completed,A,522,True,0.6256003750022501,xai_grok420_nonreasoning,0.0,6,0.85,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:d7665919fcb0bb05c531b2a01b329470cb467437c755c036b221b8c549c1f5f8,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2b-core-20260905,2026-09-05T05:55:33.992879Z,528,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.75,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11084,v2,end_turn,D,678,True,1.5741073749959469,anthropic_sonnet5,0.0,18,0.7,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:0d5c22414ad916a8205bbc309d9fba377d29730159f481c4c989bb963d96bcf7,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:30:28.287210Z,696,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.75,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11084,v2,end_turn,D,688,True,1.6689570830203593,anthropic_sonnet5,0.0,20,0.7,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:199be5de8568ec523e647948dc87002a4bd2fdcd30079abb4a2fab45c122e96f,claude-sonnet-5,claude-sonnet-5,v2a-core-20260904,2026-09-04T23:30:31.063819Z,708,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.5,evaluation,philosophy,visible,ai_system,True,True,2.0,mmlu_pro:test:11084,v2,completed,D,499,True,0.4997225000988692,xai_grok420_nonreasoning,0.0,6,0.6,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:4f6247a1d419a3590bbfcf0b8e726464b9eb42d59ccbf4019998e996303f03a0,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2a-core-20260904,2026-09-04T23:30:41.670699Z,505,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.5,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11084,v2,completed,D,495,True,0.4701717090792954,xai_grok420_nonreasoning,0.0,6,0.6,v2_owner_match_v1,v2_owner_match_v1,xai,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:8e8697cfce086c048a4df0bdfc1578a858a8f2c47c29416f600af51462ffb975,grok-4.20-0309-non-reasoning,grok-4.20-0309-non-reasoning,v2a-core-20260904,2026-09-04T23:30:40.310902Z,501,True,False,False,1.0,True,True
VERIFY_FIRST,USE_UNVERIFIED,0.625,evaluation,philosophy,visible,human,True,True,2.0,mmlu_pro:test:11085,v2,end_turn,J,811,True,1.54813825013116,anthropic_sonnet5,0.0,18,0.6,v2_owner_match_v1,v2_owner_match_v1,anthropic,"{""confidence_shown"": true}",USE_UNVERIFIED,"{""action"":""VERIFY_FIRST""}",1.0,False,1.0,verification:06c669426356f5014e82ac1cb690f154d3f905530845ca11603966ea3375567e,claude-sonnet-5,claude-sonnet-5,v2b-core-20260905,2026-09-05T05:55:41.438726Z,829,True,False,False,1.0,True,True
